date,time,ozone_compton,no_compton,no2_compton,RH_compton,TEMP_compton,WINDIR_compton,WINDSPEED_compton
2020/03/16,22:00:00,0.0219,1.4,11.0,86.8,51.61,0.0,1.0
2020/03/16,23:00:00,0.0196,1.3,12.6,85.7,51.25,0.0,1.0
2020/03/17,00:00:00,0.0157,1.4,12.5,85.3,50.64,356.0,1.0
2020/03/17,01:00:00,0.012,1.4,13.299999999999999,89.2,48.74,0.0,0.0
2020/03/17,02:00:00,0.0016,2.5,17.8,92.6,47.38,0.0,0.0
2020/03/17,03:00:00,-0.0004,10.3,19.400000000000002,94.4,46.24,0.0,0.0
2020/03/17,04:00:00,-0.0006,31.099999999999998,23.7,95.1,45.38,0.0,1.0
2020/03/17,05:00:00,-0.0006,42.6,26.4,94.8,44.96,0.0,0.0
2020/03/17,06:00:00,-0.0002,72.4,26.1,94.2,45.3,0.0,0.0
2020/03/17,07:00:00,0.003,46.5,31.8,85.0,48.53,329.0,2.0
2020/03/17,08:00:00,0.0243,7.5,15.0,69.4,51.96,349.0,3.0
2020/03/17,09:00:00,0.0358,2.8,5.7,56.7,54.26,142.0,1.0
2020/03/17,10:00:00,0.0373,3.6,5.4,51.5,56.25,232.0,1.0
2020/03/17,11:00:00,0.0385,2.8,4.7,46.7,57.72,191.0,4.0
2020/03/17,12:00:00,0.0351,2.4,8.1,47.7,57.15,275.0,3.0
2020/03/17,13:00:00,0.0356,1.7,6.4,58.7,55.4,208.0,3.0
2020/03/17,14:00:00,0.0357,2.7,6.4,68.5,54.66,103.0,2.0
2020/03/17,15:00:00,0.0329,3.3,9.0,62.8,56.38,84.0,3.0
2020/03/17,16:00:00,0.0372,2.5,6.8,53.3,58.27,0.0,0.0
2020/03/17,17:00:00,0.0389,1.4,3.7,51.0,57.35,272.0,4.0
2020/03/17,18:00:00,0.0333,1.2,6.6,56.5,54.49,272.0,3.0
2020/03/17,19:00:00,0.0206,1.4,16.7,62.7,53.2,286.0,2.0
2020/03/17,20:00:00,0.011,2.7,24.400000000000002,69.3,51.87,288.0,1.0
2020/03/17,21:00:00,0.0022,6.7,28.7,75.9,50.17,0.0,0.0
2020/03/17,22:00:00,-0.0002,17.5,26.3,80.5,48.62,0.0,0.0
2020/03/17,23:00:00,-0.0004,24.400000000000002,23.8,85.3,47.07,0.0,1.0
2020/03/18,00:00:00,-0.0005,34.7,26.1,87.3,46.13,36.0,2.0
2020/03/18,01:00:00,-0.0007,24.7,25.5,84.5,45.36,27.0,1.0
2020/03/18,02:00:00,-0.0007,28.8,23.400000000000002,85.6,44.43,11.0,1.0
2020/03/18,03:00:00,-0.0005,19.599999999999998,24.400000000000002,79.0,44.65,12.0,2.0
2020/03/18,04:00:00,-0.0008,27.3,26.200000000000003,79.4,44.57,16.0,2.0
2020/03/18,05:00:00,-0.0007,39.5,29.6,76.5,45.16,36.0,2.0
2020/03/18,06:00:00,-0.0003,45.8,29.0,75.8,45.54,0.0,0.0
2020/03/18,07:00:00,0.0006,52.5,29.0,72.8,47.19,0.0,0.0
2020/03/18,08:00:00,0.0025,42.5,29.9,67.8,49.39,36.0,3.0
2020/03/18,09:00:00,0.0071,25.4,26.4,61.4,52.06,338.0,3.0
2020/03/18,10:00:00,0.014,16.6,24.5,51.6,54.94,285.0,1.0
2020/03/18,11:00:00,0.0242,9.6,17.1,44.9,57.54,158.0,1.0
2020/03/18,12:00:00,0.0279,8.3,14.8,41.2,59.47,207.0,1.0
2020/03/18,13:00:00,0.0373,5.5,10.7,34.4,61.4,245.0,3.0
2020/03/18,14:00:00,0.0426,2.5,4.5,40.1,61.43,257.0,7.0
2020/03/18,15:00:00,0.0427,1.6,2.0,39.6,60.51,264.0,8.0
2020/03/18,16:00:00,0.043,1.4,2.1,36.6,60.8,266.0,7.0
2020/03/18,17:00:00,0.0388,1.4,2.3,55.9,58.84,272.0,9.0
2020/03/18,18:00:00,0.0363,1.2,3.4,67.4,56.78,268.0,8.0
2020/03/18,19:00:00,0.0356,1.2,3.3,68.8,56.33,262.0,6.0
2020/03/18,20:00:00,0.0344,1.2,3.3,67.2,56.03,271.0,5.0
2020/03/18,21:00:00,0.0285,1.2,7.2,68.3,55.19,260.0,3.0
2020/03/18,22:00:00,0.03,1.2,5.2,72.7,54.59,250.0,4.0
2020/03/18,23:00:00,0.0303,1.2,3.3,75.6,53.99,252.0,2.0
2020/03/19,00:00:00,0.0268,1.3,4.8,75.5,53.21,271.0,2.0
2020/03/19,01:00:00,0.0015,6.4,24.8,83.4,49.45,294.0,2.0
2020/03/19,02:00:00,-0.0003,17.1,28.2,81.2,49.95,221.0,1.0
2020/03/19,03:00:00,0.0188,2.1,14.5,76.5,52.48,254.0,2.0
2020/03/19,04:00:00,0.0004,11.6,25.2,83.3,50.63,0.0,1.0
2020/03/19,05:00:00,-0.0004,18.8,24.5,86.4,48.95,168.0,1.0
2020/03/19,06:00:00,0.0006,32.5,29.4,78.1,51.54,165.0,1.0
2020/03/19,07:00:00,0.017,17.2,24.299999999999997,65.7,55.63,182.0,1.0
2020/03/19,08:00:00,0.0348,2.7,6.8,62.9,56.61,273.0,3.0
2020/03/19,09:00:00,0.0393,1.7,3.1,61.1,57.16,271.0,3.0
2020/03/19,10:00:00,0.0401,1.6,2.3,63.0,56.77,252.0,5.0
2020/03/19,11:00:00,0.0406,1.7,2.1,60.5,58.02,261.0,6.0
2020/03/19,12:00:00,0.0397,1.7,2.5,63.1,57.13,248.0,5.0
2020/03/19,13:00:00,0.0377,2.5,4.4,62.9,58.23,199.0,4.0
2020/03/19,14:00:00,0.0407,1.6,1.5,54.0,60.09,265.0,5.0
2020/03/19,15:00:00,0.0373,1.7,4.0,57.9,59.24,228.0,4.0
2020/03/19,16:00:00,0.0388,1.5,2.0,56.8,59.1,256.0,5.0
2020/03/19,17:00:00,0.0367,1.3,3.6,57.7,58.38,234.0,3.0
2020/03/19,18:00:00,0.0321,1.2,7.0,72.6,55.82,180.0,6.0
2020/03/19,19:00:00,0.0242,1.1,10.7,84.6,53.5,142.0,2.0
2020/03/19,20:00:00,0.0154,1.5,18.700000000000003,87.2,53.84,74.0,2.0
2020/03/19,21:00:00,0.0172,1.5,14.6,87.7,52.99,75.0,4.0
2020/03/19,22:00:00,0.0192,1.4,12.0,86.3,52.44,71.0,4.0
2020/03/19,23:00:00,0.0221,1.2,9.1,87.9,51.8,85.0,4.0
2020/03/20,00:00:00,0.0205,1.2,9.4,88.2,51.65,75.0,4.0
2020/03/20,01:00:00,0.0212,1.2,9.0,87.7,51.42,69.0,3.0
2020/03/20,02:00:00,0.018,1.4,10.8,87.5,51.36,72.0,2.0
2020/03/20,03:00:00,0.0113,1.9,16.299999999999997,90.0,50.29,67.0,2.0
2020/03/20,04:00:00,0.0,9.2,26.4,91.0,49.43,57.0,2.0
2020/03/20,05:00:00,-0.0006,18.599999999999998,28.7,90.2,49.82,78.0,3.0
2020/03/20,06:00:00,0.0039,10.6,22.2,86.8,51.81,95.0,2.0
2020/03/20,07:00:00,0.0141,9.4,16.2,78.4,55.1,83.0,3.0
2020/03/20,08:00:00,0.0232,5.3,9.700000000000001,70.2,57.48,87.0,4.0
2020/03/20,09:00:00,0.0278,4.7,8.200000000000001,64.9,59.69,110.0,4.0
2020/03/20,10:00:00,0.0346,2.5,4.6,60.0,60.94,147.0,4.0
2020/03/20,11:00:00,0.0385,1.7,2.7,62.4,61.05,180.0,5.0
2020/03/20,12:00:00,0.0394,1.6,2.0,60.8,61.68,169.0,5.0
2020/03/20,13:00:00,0.0366,2.0,4.1000000000000005,62.2,60.64,188.0,5.0
2020/03/20,14:00:00,0.0358,2.9,6.1000000000000005,58.4,61.44,206.0,4.0
2020/03/20,15:00:00,0.0391,2.2,4.1000000000000005,52.5,63.05,178.0,3.0
2020/03/20,16:00:00,0.0373,1.6,5.0,53.4,62.43,195.0,4.0
2020/03/20,17:00:00,0.0356,1.3,4.6,60.9,60.85,262.0,3.0
2020/03/20,18:00:00,0.033,1.1,5.7,66.2,59.57,281.0,3.0
2020/03/20,19:00:00,0.0299,1.2,7.7,69.7,58.71,285.0,3.0
2020/03/20,20:00:00,0.0236,1.4,13.2,75.2,57.89,292.0,2.0
2020/03/20,21:00:00,0.0299,1.2,6.7,76.4,57.43,277.0,3.0
2020/03/20,22:00:00,0.033,1.2,3.2,75.2,57.12,273.0,2.0
2020/03/20,23:00:00,0.0293,1.1,4.0,75.3,56.75,0.0,1.0
2020/03/21,00:00:00,0.0309,1.2,3.8,74.9,56.89,261.0,2.0
2020/03/21,01:00:00,0.033,1.2,3.0,73.5,56.83,273.0,2.0
2020/03/21,02:00:00,0.0229,1.2,7.5,77.1,55.41,0.0,0.0
2020/03/21,03:00:00,0.0131,1.3,9.2,81.7,53.93,0.0,0.0
2020/03/21,04:00:00,0.0029,3.5,15.4,84.7,52.89,0.0,0.0
2020/03/21,05:00:00,-0.0001,6.6,18.5,86.7,52.08,0.0,0.0
2020/03/21,06:00:00,0.0005,31.7,22.3,84.2,53.73,0.0,0.0
2020/03/21,07:00:00,0.0166,10.4,17.4,74.8,57.39,0.0,0.0
2020/03/21,08:00:00,0.028,5.1000000000000005,10.6,68.7,59.42,0.0,1.0
2020/03/21,09:00:00,0.0334,3.7,7.3,61.8,61.1,169.0,2.0
2020/03/21,10:00:00,0.0401,2.5,4.5,54.0,63.01,200.0,2.0
2020/03/21,11:00:00,0.0399,2.8,6.2,52.8,63.73,212.0,5.0
2020/03/21,12:00:00,0.0406,1.8,2.9,52.7,64.04,254.0,5.0
2020/03/21,13:00:00,0.0412,1.6,2.6,52.0,64.32,269.0,5.0
2020/03/21,14:00:00,0.0406,1.6,1.9,53.0,64.42,266.0,6.0
2020/03/21,15:00:00,0.0389,1.6,1.5,54.4,64.15,270.0,6.0
2020/03/21,16:00:00,0.0375,1.6,2.2,58.3,62.48,271.0,6.0
2020/03/21,17:00:00,0.0364,1.3,1.9,63.3,60.35,268.0,6.0
2020/03/21,18:00:00,0.0333,1.2,3.3,66.3,59.34,281.0,3.0
2020/03/21,19:00:00,0.0335,1.1,3.5,69.2,58.79,278.0,2.0
2020/03/21,20:00:00,0.0279,1.2,7.9,71.9,57.83,0.0,1.0
2020/03/21,21:00:00,0.0178,1.4,12.5,75.7,56.5,0.0,0.0
2020/03/21,22:00:00,0.0002,9.6,24.6,79.9,55.03,0.0,0.0
2020/03/21,23:00:00,-0.0002,14.6,23.8,82.4,53.92,0.0,0.0
2020/03/22,00:00:00,-0.0003,15.6,19.099999999999998,84.1,52.96,0.0,1.0
2020/03/22,01:00:00,-0.0004,12.200000000000001,21.5,86.3,52.07,0.0,1.0
2020/03/22,02:00:00,-0.0004,18.1,17.4,87.7,50.99,0.0,1.0
2020/03/22,03:00:00,-0.0006,13.899999999999999,17.7,88.3,50.33,63.0,1.0
2020/03/22,04:00:00,-0.0007,15.100000000000001,16.7,89.3,49.69,0.0,1.0
2020/03/22,05:00:00,-0.0007,13.6,19.0,89.9,49.66,52.0,2.0
2020/03/22,06:00:00,0.0015,15.299999999999999,18.0,86.5,51.69,0.0,1.0
2020/03/22,07:00:00,0.0117,10.1,14.4,77.1,55.95,74.0,3.0
2020/03/22,08:00:00,0.0286,3.9,6.7,64.2,60.59,94.0,3.0
2020/03/22,09:00:00,0.0365,2.1,2.8,51.4,63.67,118.0,3.0
2020/03/22,10:00:00,0.0388,1.7,2.0,46.7,65.76,126.0,3.0
2020/03/22,11:00:00,0.0417,1.5,1.4,44.6,67.26,172.0,4.0
2020/03/22,12:00:00,0.0408,1.4,1.2,43.2,67.83,186.0,5.0
2020/03/22,13:00:00,0.035,1.9,2.9,45.2,66.6,197.0,7.0
2020/03/22,14:00:00,0.0326,1.6,3.9,58.0,63.15,192.0,7.0
2020/03/22,15:00:00,0.0299,1.7,5.8999999999999995,68.0,60.94,187.0,3.0
2020/03/22,16:00:00,0.0311,1.3,4.3,78.3,58.81,185.0,3.0
2020/03/22,17:00:00,0.0296,1.3,4.8,88.3,57.46,98.0,3.0
2020/03/22,18:00:00,0.0272,1.4,5.7,93.9,55.98,75.0,5.0
2020/03/22,19:00:00,0.0253,1.6,5.7,95.7,55.72,81.0,4.0
2020/03/22,20:00:00,0.0266,1.2,3.7,96.1,55.62,97.0,3.0
2020/03/22,21:00:00,0.0251,1.2,4.0,96.8,55.55,30.0,3.0
2020/03/22,22:00:00,0.0227,1.1,4.6,96.9,56.04,0.0,1.0
2020/03/22,23:00:00,0.0295,1.1,1.8,93.7,58.02,250.0,4.0
2020/03/23,00:00:00,0.0297,1.2,1.5,91.6,57.77,245.0,5.0
2020/03/23,01:00:00,0.0281,1.2,3.4,90.5,57.81,230.0,3.0
2020/03/23,02:00:00,0.0253,1.1,5.0,88.7,57.21,215.0,2.0
2020/03/23,03:00:00,0.0308,1.1,3.1,92.3,55.37,209.0,3.0
2020/03/23,04:00:00,0.0219,1.3,7.9,93.8,54.52,0.0,1.0
2020/03/23,05:00:00,0.0168,1.5,12.6,94.3,54.48,0.0,1.0
2020/03/23,06:00:00,0.0185,3.0,14.3,90.1,55.16,259.0,1.0
2020/03/23,07:00:00,0.0323,2.8,6.7,79.1,57.79,258.0,4.0
2020/03/23,08:00:00,0.0361,2.0,3.4,71.5,59.04,279.0,4.0
2020/03/23,09:00:00,0.0377,2.1,2.7,65.1,60.52,285.0,3.0
2020/03/23,10:00:00,0.0415,1.6,1.3,55.8,61.91,261.0,5.0
2020/03/23,11:00:00,0.0429,1.7,1.4,50.6,62.61,255.0,5.0
2020/03/23,12:00:00,0.0432,1.5,1.4,49.4,63.48,248.0,5.0
2020/03/23,13:00:00,0.0412,1.7,1.4,50.7,63.89,264.0,7.0
2020/03/23,14:00:00,0.0397,1.5,0.9,54.1,63.08,262.0,8.0
2020/03/23,15:00:00,0.0391,1.5,0.8,57.0,62.15,264.0,8.0
2020/03/23,16:00:00,0.0385,1.4,1.0,60.0,61.65,268.0,6.0
2020/03/23,17:00:00,0.0376,1.3,1.2,65.1,60.27,270.0,6.0
2020/03/23,18:00:00,0.0359,1.2,2.3,72.0,58.43,276.0,4.0
2020/03/23,19:00:00,0.0315,1.2,5.0,74.9,57.8,280.0,2.0
2020/03/23,20:00:00,0.0297,1.1,5.6,77.0,57.39,251.0,2.0
2020/03/23,21:00:00,0.0267,1.1,6.2,79.6,56.54,229.0,2.0
2020/03/23,22:00:00,0.0147,1.4,14.3,83.9,55.23,195.0,2.0
2020/03/23,23:00:00,0.0135,1.4,14.1,85.3,54.62,198.0,1.0
2020/03/24,00:00:00,0.0065,1.9,14.3,88.2,53.2,0.0,0.0
2020/03/24,01:00:00,0.0018,4.0,18.0,90.0,51.94,47.0,1.0
2020/03/24,02:00:00,-0.0006,13.0,21.5,90.9,51.3,66.0,1.0
2020/03/24,03:00:00,-0.0006,23.2,23.8,90.6,51.25,69.0,1.0
2020/03/24,04:00:00,-0.0007,34.8,20.400000000000002,91.4,50.49,0.0,0.0
2020/03/24,05:00:00,-0.0004,58.5,20.5,92.6,50.03,14.0,1.0
2020/03/24,06:00:00,-0.0001,71.7,25.3,89.4,52.23,55.0,1.0
2020/03/24,07:00:00,0.0051,16.7,25.8,83.6,55.07,119.0,1.0
2020/03/24,08:00:00,0.0094,16.6,23.099999999999998,80.9,56.59,128.0,2.0
2020/03/24,09:00:00,0.0232,9.700000000000001,12.7,72.4,59.46,118.0,3.0
2020/03/24,10:00:00,0.0326,2.7,6.8999999999999995,65.6,60.17,192.0,2.0
2020/03/24,11:00:00,0.0282,3.3,11.299999999999999,69.3,59.72,202.0,4.0
2020/03/24,12:00:00,0.0407,1.9,2.9,58.5,61.68,261.0,5.0
2020/03/24,13:00:00,0.0415,1.6,1.3,53.9,63.22,258.0,6.0
2020/03/24,14:00:00,0.0394,1.6,1.4,57.2,62.52,254.0,7.0
2020/03/24,15:00:00,0.038,1.5,1.4,62.4,61.38,261.0,7.0
2020/03/24,16:00:00,0.0375,1.5,1.1,62.7,60.47,263.0,8.0
2020/03/24,17:00:00,0.0374,1.2,1.1,67.5,58.55,267.0,8.0
2020/03/24,18:00:00,0.0371,1.1,1.5,69.1,57.35,274.0,7.0
2020/03/24,19:00:00,0.037,1.1,2.2,68.6,56.93,276.0,5.0
2020/03/24,20:00:00,0.0369,1.2,3.3,68.0,56.57,271.0,4.0
2020/03/24,21:00:00,0.0354,1.1,3.7,68.5,56.48,275.0,3.0
2020/03/24,22:00:00,0.0341,1.2,5.5,67.9,56.19,285.0,3.0
2020/03/24,23:00:00,0.0356,1.1,4.3,68.1,55.95,270.0,3.0
2020/03/25,00:00:00,0.0352,1.2,2.5,69.7,55.82,268.0,2.0
2020/03/25,01:00:00,0.0348,1.2,2.0,71.4,55.43,239.0,1.0
2020/03/25,02:00:00,0.0241,1.2,7.3,73.5,54.51,147.0,1.0
2020/03/25,03:00:00,0.0178,1.4,15.2,72.7,54.39,137.0,1.0
2020/03/25,04:00:00,0.0124,1.5,19.7,72.9,54.5,0.0,1.0
2020/03/25,05:00:00,0.0027,7.8,29.3,74.0,54.36,0.0,0.0
2020/03/25,06:00:00,0.0019,30.700000000000003,29.7,72.1,55.73,0.0,0.0
2020/03/25,07:00:00,0.0295,4.3,10.8,65.5,57.26,290.0,2.0
2020/03/25,08:00:00,0.0359,2.1,4.3,62.0,58.08,299.0,4.0
2020/03/25,09:00:00,0.0379,2.1,3.3,59.4,59.07,280.0,4.0
2020/03/25,10:00:00,0.0399,1.7,1.6,55.6,60.25,265.0,5.0
2020/03/25,11:00:00,0.0411,1.5,0.8,52.7,61.28,245.0,6.0
2020/03/25,12:00:00,0.0397,1.4,0.7,50.7,62.11,265.0,7.0
2020/03/25,13:00:00,0.0386,1.4,0.9,53.0,62.08,261.0,7.0
2020/03/25,14:00:00,0.0376,1.7,1.1,53.7,61.82,257.0,8.0
2020/03/25,15:00:00,0.0369,1.6,1.4,56.2,60.69,261.0,9.0
2020/03/25,16:00:00,0.0371,1.5,0.9,57.5,59.77,253.0,9.0
2020/03/25,17:00:00,0.039,1.2,1.1,58.2,58.59,264.0,8.0
2020/03/25,18:00:00,0.0397,1.1,2.1,59.1,57.26,269.0,7.0
2020/03/25,19:00:00,0.0399,1.1,2.4,58.1,56.51,292.0,6.0
2020/03/25,20:00:00,0.0398,1.2,1.7,61.1,55.93,281.0,7.0
2020/03/25,21:00:00,0.0393,1.1,1.7,59.5,55.67,277.0,8.0
2020/03/25,22:00:00,0.0384,1.2,2.8,59.0,54.9,279.0,8.0
2020/03/25,23:00:00,0.0388,1.1,2.4,59.1,53.76,282.0,6.0
2020/03/26,00:00:00,0.0368,1.1,2.9,60.1,52.81,283.0,3.0
2020/03/26,01:00:00,0.0349,1.1,3.8,61.4,51.79,290.0,2.0
2020/03/26,02:00:00,0.0317,1.2,5.7,61.6,50.81,284.0,2.0
2020/03/26,03:00:00,0.0276,1.2,7.1000000000000005,63.1,49.55,0.0,1.0
2020/03/26,04:00:00,0.0162,2.1,16.9,64.4,48.5,0.0,1.0
2020/03/26,05:00:00,0.0018,12.3,29.8,69.7,46.98,0.0,1.0
2020/03/26,06:00:00,0.002,38.5,33.0,69.8,47.86,28.0,2.0
2020/03/26,07:00:00,0.015,17.6,23.2,61.7,51.48,30.0,2.0
2020/03/26,08:00:00,0.0247,7.9,13.2,55.1,53.58,325.0,2.0
2020/03/26,09:00:00,0.0352,3.8,6.3,40.3,56.2,295.0,3.0
2020/03/26,10:00:00,0.0391,2.8,3.9,33.9,57.31,264.0,4.0
2020/03/26,11:00:00,0.0417,1.7,1.3,36.6,58.03,253.0,6.0
2020/03/26,12:00:00,0.0422,1.6,1.2,36.4,58.87,261.0,8.0
2020/03/26,13:00:00,0.0398,1.6,0.9,36.9,58.93,271.0,10.0
2020/03/26,14:00:00,0.0383,1.5,0.7,43.1,58.45,265.0,11.0
2020/03/26,15:00:00,0.0382,1.6,0.8,48.5,57.73,262.0,12.0
2020/03/26,16:00:00,0.038,1.9,1.5,49.2,57.34,269.0,11.0
2020/03/26,17:00:00,0.0374,1.5,2.0,50.7,56.22,268.0,10.0
2020/03/26,18:00:00,0.0362,1.3,2.5,59.2,54.65,274.0,9.0
2020/03/26,19:00:00,0.0357,1.1,3.1,63.3,53.83,275.0,7.0
2020/03/26,20:00:00,0.0343,1.0,4.2,64.3,53.83,266.0,5.0
2020/03/26,21:00:00,0.0351,1.1,2.1,62.4,53.69,263.0,4.0
2020/03/26,22:00:00,0.0232,1.3,10.5,62.6,52.59,298.0,2.0
2020/03/26,23:00:00,0.019,1.3,14.5,61.8,51.59,276.0,2.0
2020/03/27,00:00:00,0.0175,1.3,14.0,65.1,50.41,276.0,3.0
2020/03/27,01:00:00,0.0238,1.2,10.3,56.3,50.17,282.0,4.0
2020/03/27,02:00:00,0.0287,1.5,6.3,48.9,50.03,300.0,3.0
2020/03/27,03:00:00,0.018,1.7,13.5,56.1,47.73,358.0,2.0
2020/03/27,04:00:00,-0.0006,16.1,27.7,68.8,45.61,0.0,0.0
2020/03/27,05:00:00,-0.0005,28.2,25.3,73.4,44.36,0.0,0.0
2020/03/27,06:00:00,0.0002,86.3,26.5,70.1,46.63,0.0,1.0
2020/03/27,07:00:00,0.0058,54.699999999999996,30.5,54.8,52.28,0.0,1.0
2020/03/27,08:00:00,0.0214,13.0,17.9,42.3,55.59,13.0,3.0
2020/03/27,09:00:00,0.0383,2.6,3.7,32.4,58.8,350.0,4.0
2020/03/27,10:00:00,0.0408,2.2,2.6,28.0,61.36,322.0,3.0
2020/03/27,11:00:00,0.0419,2.2,2.7,29.2,61.84,256.0,6.0
2020/03/27,12:00:00,0.0425,1.8,1.9,33.3,61.6,259.0,7.0
2020/03/27,13:00:00,0.0432,1.9,2.0,31.9,61.84,255.0,8.0
2020/03/27,14:00:00,0.0432,1.9,2.2,34.1,61.97,253.0,9.0
2020/03/27,15:00:00,0.0427,1.7,2.0,37.8,61.26,255.0,9.0
2020/03/27,16:00:00,0.0407,1.5,1.7,40.0,60.99,261.0,7.0
2020/03/27,17:00:00,0.0388,1.3,1.8,49.0,59.72,255.0,7.0
2020/03/27,18:00:00,0.0356,1.1,2.8,67.1,57.61,239.0,5.0
2020/03/27,19:00:00,0.0337,1.1,4.4,72.8,56.62,226.0,4.0
2020/03/27,20:00:00,0.0308,1.1,6.0,74.5,55.88,208.0,2.0
2020/03/27,21:00:00,0.0266,1.2,8.1,77.0,54.99,163.0,2.0
2020/03/27,22:00:00,0.0115,1.6,18.5,80.7,53.63,127.0,1.0
2020/03/27,23:00:00,0.0119,1.7,18.5,82.7,52.55,98.0,2.0
2020/03/28,00:00:00,0.008,1.7,19.3,82.3,51.65,78.0,2.0
2020/03/28,01:00:00,0.008,2.1,17.6,80.1,50.48,70.0,2.0
2020/03/28,02:00:00,0.0098,1.7,16.299999999999997,78.1,50.17,68.0,2.0
2020/03/28,03:00:00,0.0089,1.7,17.0,78.9,50.89,68.0,1.0
2020/03/28,04:00:00,0.0021,4.3,23.2,81.2,50.23,39.0,2.0
2020/03/28,05:00:00,0.0004,7.4,25.7,79.3,49.39,46.0,2.0
2020/03/28,06:00:00,0.0078,8.3,20.0,70.3,51.24,47.0,1.0
2020/03/28,07:00:00,0.0142,9.299999999999999,17.1,62.4,54.61,69.0,2.0
2020/03/28,08:00:00,0.0264,5.6,11.0,56.7,57.37,112.0,1.0
2020/03/28,09:00:00,0.036,2.6,4.2,55.9,59.18,203.0,1.0
2020/03/28,10:00:00,0.039,2.4,3.7,51.0,60.83,239.0,1.0
2020/03/28,11:00:00,0.0416,2.2,3.7,43.9,62.94,181.0,2.0
2020/03/28,12:00:00,0.0428,2.4,5.0,42.2,64.04,194.0,2.0
2020/03/28,13:00:00,0.043,2.1,5.1000000000000005,46.3,64.18,236.0,5.0
2020/03/28,14:00:00,0.0455,1.8,2.8,44.8,64.46,259.0,6.0
2020/03/28,15:00:00,0.0457,1.6,2.3,44.5,64.54,274.0,6.0
2020/03/28,16:00:00,0.0455,1.4,2.0,49.0,62.94,267.0,7.0
2020/03/28,17:00:00,0.0423,1.3,2.8,58.6,60.32,270.0,7.0
2020/03/28,18:00:00,0.0409,1.2,3.5,65.2,58.19,275.0,5.0
2020/03/28,19:00:00,0.0387,1.2,4.8,71.2,57.36,280.0,3.0
2020/03/28,20:00:00,0.0369,1.1,4.2,75.4,56.77,271.0,3.0
2020/03/28,21:00:00,0.0363,1.2,5.1000000000000005,78.8,56.26,249.0,2.0
2020/03/28,22:00:00,0.0352,1.2,4.5,79.5,55.65,254.0,2.0
2020/03/28,23:00:00,0.0323,1.2,5.3,78.2,54.67,266.0,2.0
2020/03/29,00:00:00,0.0168,3.1,10.4,82.0,53.02,0.0,0.0
2020/03/29,01:00:00,0.0048,2.5,18.0,85.1,51.01,83.0,1.0
2020/03/29,02:00:00,0.0023,3.2,20.0,87.0,50.04,104.0,1.0
2020/03/29,03:00:00,0.0029,2.8,19.0,88.8,49.23,103.0,1.0
2020/03/29,04:00:00,0.0034,2.8,17.7,88.8,49.09,36.0,2.0
2020/03/29,05:00:00,0.0086,2.0,15.100000000000001,85.5,50.59,65.0,2.0
2020/03/29,06:00:00,0.0141,3.3,13.2,83.3,52.23,59.0,2.0
2020/03/29,07:00:00,0.017,5.6,12.6,79.7,54.13,70.0,2.0
2020/03/29,08:00:00,0.0291,3.6,6.8999999999999995,70.8,58.07,115.0,2.0
2020/03/29,09:00:00,0.0342,3.5,6.7,63.4,59.82,204.0,2.0
2020/03/29,10:00:00,0.0381,2.9,6.2,57.1,62.01,188.0,3.0
2020/03/29,11:00:00,0.0403,2.2,5.4,57.9,62.74,195.0,4.0
2020/03/29,12:00:00,0.0468,1.8,3.4,53.5,63.79,228.0,6.0
2020/03/29,13:00:00,0.0449,1.6,2.2,48.2,63.86,267.0,8.0
2020/03/29,14:00:00,0.044,1.5,1.4,54.3,62.71,266.0,9.0
2020/03/29,15:00:00,0.0434,1.4,0.8,55.7,62.76,260.0,8.0
2020/03/29,16:00:00,0.0422,1.3,0.9,60.1,61.95,264.0,9.0
2020/03/29,17:00:00,0.0398,1.3,1.4,63.3,60.79,270.0,9.0
2020/03/29,18:00:00,0.0385,1.3,2.3,67.9,59.12,271.0,8.0
2020/03/29,19:00:00,0.0357,1.1,4.1000000000000005,74.9,57.98,267.0,6.0
2020/03/29,20:00:00,0.0332,1.1,4.1000000000000005,76.9,57.58,278.0,4.0
2020/03/29,21:00:00,0.0313,1.2,4.5,78.1,57.04,255.0,2.0
2020/03/29,22:00:00,0.0247,1.3,5.2,82.9,55.65,0.0,1.0
2020/03/29,23:00:00,0.0162,1.5,10.8,85.3,54.26,100.0,1.0
2020/03/30,00:00:00,0.0133,1.9,12.3,86.5,53.46,57.0,2.0
2020/03/30,01:00:00,0.0115,1.7,12.1,86.8,52.58,39.0,1.0
2020/03/30,02:00:00,0.0076,1.6,12.8,88.1,51.7,0.0,0.0
2020/03/30,03:00:00,0.0039,3.6,18.599999999999998,89.0,51.14,29.0,2.0
2020/03/30,04:00:00,-0.0007,15.6,26.0,87.9,50.67,16.0,2.0
2020/03/30,05:00:00,-0.0005,33.8,24.8,87.0,49.88,39.0,1.0
2020/03/30,06:00:00,0.0012,34.8,25.0,79.1,52.29,25.0,1.0
2020/03/30,07:00:00,0.0107,21.8,22.5,71.7,57.45,73.0,1.0
2020/03/30,08:00:00,0.024,7.7,13.4,68.9,60.04,75.0,3.0
2020/03/30,09:00:00,0.0325,4.1000000000000005,7.3,61.6,62.55,67.0,2.0
2020/03/30,10:00:00,0.0377,3.1,5.7,51.1,65.36,13.0,1.0
2020/03/30,11:00:00,0.042,2.9,5.7,44.1,67.44,0.0,1.0
2020/03/30,12:00:00,0.0456,2.9,7.3,39.3,69.9,356.0,2.0
