date,time,ozone_fontana,no_fontana,no2_fontana,RH_fontana,TEMP_fontana,WINDIR_fontana,WINDSPEED_fontana
2020/01/14,10:00:00,0.0217,10.5,21.7,66.7,53.38,180.0,2.0
2020/01/14,11:00:00,0.0263,9.0,22.599999999999998,64.8,54.78,216.0,3.0
2020/01/14,12:00:00,0.0296,8.6,25.8,62.4,56.06,210.0,2.0
2020/01/14,13:00:00,0.0397,3.9,19.7,55.9,58.04,226.0,2.0
2020/01/14,14:00:00,0.0379,3.5,23.0,52.0,59.37,228.0,1.0
2020/01/14,15:00:00,0.0363,2.5,25.3,53.2,59.0,209.0,3.0
2020/01/14,16:00:00,0.031,1.0,28.2,57.7,57.97,228.0,2.0
2020/01/14,17:00:00,0.0188,0.6,37.5,61.7,56.29,250.0,3.0
2020/01/14,18:00:00,0.0179,0.3,38.1,69.1,54.11,254.0,3.0
2020/01/14,19:00:00,0.0099,1.6,42.6,79.7,52.05,261.0,2.0
2020/01/14,20:00:00,0.0042,9.4,44.4,85.1,50.88,257.0,2.0
2020/01/14,21:00:00,0.0028,14.5,42.5,87.8,49.38,0.0,0.0
2020/01/14,22:00:00,0.0028,26.4,40.300000000000004,89.2,48.69,79.0,2.0
2020/01/14,23:00:00,0.0027,27.799999999999997,40.599999999999994,90.4,47.65,110.0,2.0
2020/01/15,00:00:00,0.0029,26.9,33.7,86.6,46.05,47.0,2.0
2020/01/15,01:00:00,0.0027,26.700000000000003,32.300000000000004,86.8,44.66,49.0,2.0
2020/01/15,02:00:00,0.0029,18.1,33.4,87.4,44.92,54.0,3.0
2020/01/15,03:00:00,0.0045,1.6,34.9,92.8,45.85,39.0,2.0
2020/01/15,04:00:00,0.0028,21.2,31.6,94.5,43.43,48.0,2.0
2020/01/15,05:00:00,0.0026,39.4,26.599999999999998,93.5,41.62,0.0,1.0
2020/01/15,06:00:00,0.0028,68.2,27.5,91.6,41.36,67.0,2.0
2020/01/15,07:00:00,0.0031,66.0,29.7,88.5,42.1,31.0,2.0
2020/01/15,08:00:00,0.006,53.199999999999996,33.7,80.4,47.19,82.0,1.0
2020/01/15,09:00:00,0.0174,14.200000000000001,23.7,66.5,52.15,69.0,2.0
2020/01/15,10:00:00,0.0259,7.2,20.299999999999997,57.8,55.78,0.0,1.0
2020/01/15,11:00:00,0.0174,26.1,34.7,57.4,57.03,236.0,2.0
2020/01/15,12:00:00,0.0231,17.3,33.300000000000004,49.0,61.1,0.0,1.0
2020/01/15,13:00:00,0.0261,13.6,33.7,41.3,63.09,209.0,2.0
2020/01/15,14:00:00,0.0233,14.7,38.9,35.3,64.66,232.0,3.0
2020/01/15,15:00:00,0.0246,8.3,37.400000000000006,36.8,64.31,242.0,3.0
2020/01/15,16:00:00,0.0297,2.0,30.700000000000003,33.8,63.5,254.0,3.0
2020/01/15,17:00:00,0.0169,1.8,42.5,36.5,60.9,225.0,2.0
2020/01/15,18:00:00,0.005,7.5,53.8,58.7,57.11,220.0,1.0
2020/01/15,19:00:00,0.003,36.8,47.800000000000004,62.3,53.77,63.0,2.0
2020/01/15,20:00:00,0.0029,35.7,48.4,70.9,52.04,98.0,2.0
2020/01/15,21:00:00,0.0028,40.9,43.2,69.1,49.44,21.0,3.0
2020/01/15,22:00:00,0.0028,23.900000000000002,40.5,61.3,48.66,30.0,3.0
2020/01/15,23:00:00,0.0027,23.5,38.800000000000004,62.9,47.87,0.0,1.0
2020/01/16,00:00:00,0.0029,36.2,34.5,66.4,46.34,36.0,2.0
2020/01/16,01:00:00,0.0027,24.0,35.1,68.3,45.13,25.0,3.0
2020/01/16,02:00:00,0.0028,27.400000000000002,33.6,70.5,44.11,16.0,3.0
2020/01/16,03:00:00,0.0027,19.900000000000002,33.7,71.6,43.52,31.0,2.0
2020/01/16,04:00:00,0.0027,27.400000000000002,31.8,72.1,43.17,11.0,2.0
2020/01/16,05:00:00,0.0026,46.4,32.0,76.0,42.16,26.0,3.0
2020/01/16,06:00:00,0.0027,73.0,33.2,80.9,42.2,48.0,2.0
2020/01/16,07:00:00,0.0032,86.9,33.0,80.6,41.8,338.0,1.0
2020/01/16,08:00:00,0.0052,81.3,39.699999999999996,72.7,46.76,276.0,1.0
2020/01/16,09:00:00,0.0075,92.0,48.599999999999994,69.5,48.92,232.0,3.0
2020/01/16,10:00:00,0.0213,23.3,33.4,71.4,51.33,230.0,3.0
2020/01/16,11:00:00,NA,NA,NA,70.6,53.65,234.0,4.0
2020/01/16,12:00:00,NA,NA,NA,63.7,55.79,251.0,4.0
2020/01/16,13:00:00,NA,NA,NA,58.5,57.39,254.0,7.0
2020/01/16,14:00:00,NA,NA,NA,58.4,57.11,255.0,8.0
2020/01/16,15:00:00,NA,NA,NA,59.5,55.95,257.0,9.0
2020/01/16,16:00:00,0.041,0.0,13.0,63.5,53.6,253.0,9.0
2020/01/16,17:00:00,0.0352,-0.2,14.3,71.7,51.67,247.0,7.0
2020/01/16,18:00:00,0.0337,-0.5,13.799999999999999,71.9,51.05,249.0,7.0
2020/01/16,19:00:00,0.0305,-0.5,13.899999999999999,73.5,50.25,243.0,4.0
2020/01/16,20:00:00,0.0244,-0.4,16.5,78.6,49.24,230.0,4.0
2020/01/16,21:00:00,0.0259,-0.4,15.6,78.4,48.9,254.0,3.0
2020/01/16,22:00:00,0.0297,-0.8,9.2,86.9,47.56,271.0,4.0
2020/01/16,23:00:00,0.033,-0.9,7.3,91.7,46.35,270.0,6.0
2020/01/17,00:00:00,0.0344,-0.9,5.3,93.1,45.87,273.0,4.0
2020/01/17,01:00:00,0.0313,-0.9,8.3,95.0,45.77,256.0,3.0
2020/01/17,02:00:00,0.0296,-0.7,8.7,95.8,45.92,245.0,2.0
2020/01/17,03:00:00,0.0299,-0.6,8.9,96.2,45.98,176.0,3.0
2020/01/17,04:00:00,0.0223,-0.2,13.700000000000001,96.5,46.08,135.0,3.0
2020/01/17,05:00:00,0.0183,0.8,16.6,96.5,46.45,93.0,2.0
2020/01/17,06:00:00,0.0124,0.6,19.0,95.9,46.08,347.0,1.0
2020/01/17,07:00:00,0.005,23.0,27.7,95.9,46.03,0.0,1.0
2020/01/17,08:00:00,0.0114,27.599999999999998,28.7,93.0,48.08,187.0,3.0
2020/01/17,09:00:00,0.0167,13.299999999999999,23.0,86.3,49.98,262.0,3.0
2020/01/17,10:00:00,0.0214,13.0,18.1,76.5,52.27,285.0,1.0
2020/01/17,11:00:00,0.0235,8.0,17.4,68.2,53.96,109.0,2.0
2020/01/17,12:00:00,0.0296,7.2,13.799999999999999,59.0,55.72,157.0,3.0
2020/01/17,13:00:00,0.0359,1.7,8.1,42.8,57.6,83.0,4.0
2020/01/17,14:00:00,0.0387,0.5,6.2,33.7,59.29,48.0,5.0
2020/01/17,15:00:00,0.0381,0.4,6.8999999999999995,32.5,60.02,53.0,3.0
2020/01/17,16:00:00,0.0348,-0.2,9.299999999999999,34.1,59.3,41.0,4.0
2020/01/17,17:00:00,0.0194,0.3,20.299999999999997,48.3,56.7,335.0,2.0
2020/01/17,18:00:00,0.0095,1.7,26.5,59.4,54.0,0.0,1.0
2020/01/17,19:00:00,0.0074,4.8999999999999995,34.4,73.6,51.93,203.0,3.0
2020/01/17,20:00:00,0.0033,9.6,37.0,77.1,49.63,93.0,1.0
2020/01/17,21:00:00,0.0029,17.0,32.2,80.0,48.25,0.0,1.0
2020/01/17,22:00:00,0.0028,29.1,28.8,80.2,46.32,355.0,3.0
2020/01/17,23:00:00,0.0028,18.599999999999998,28.9,77.8,45.61,36.0,4.0
2020/01/18,00:00:00,0.003,13.100000000000001,25.0,76.3,44.65,30.0,2.0
2020/01/18,01:00:00,0.0027,28.1,24.2,79.7,43.44,26.0,2.0
2020/01/18,02:00:00,0.0055,3.0,23.400000000000002,73.4,43.69,27.0,3.0
2020/01/18,03:00:00,0.0032,4.5,22.599999999999998,74.0,42.66,347.0,2.0
2020/01/18,04:00:00,0.0033,4.0,24.6,70.0,42.86,36.0,3.0
2020/01/18,05:00:00,0.003,9.4,25.6,64.5,43.77,16.0,3.0
2020/01/18,06:00:00,0.0028,17.5,26.5,66.6,42.35,36.0,2.0
2020/01/18,07:00:00,0.0041,36.6,29.4,59.0,45.29,23.0,3.0
2020/01/18,08:00:00,0.0117,23.099999999999998,25.7,52.1,50.52,347.0,2.0
2020/01/18,09:00:00,0.0242,7.0,16.0,42.8,55.54,293.0,2.0
2020/01/18,10:00:00,0.0316,3.7,11.5,32.9,60.09,288.0,1.0
2020/01/18,11:00:00,0.0354,3.3,11.2,27.0,63.43,249.0,2.0
2020/01/18,12:00:00,0.0418,1.9,9.0,20.6,66.32,262.0,2.0
2020/01/18,13:00:00,0.0423,1.2,8.7,19.8,67.65,273.0,2.0
2020/01/18,14:00:00,0.0427,0.8,8.7,20.1,68.7,250.0,2.0
2020/01/18,15:00:00,0.042,1.0,9.799999999999999,19.7,68.58,279.0,2.0
2020/01/18,16:00:00,0.0358,-0.2,13.100000000000001,21.6,66.49,0.0,0.0
2020/01/18,17:00:00,0.0328,-0.7,12.4,20.6,63.34,47.0,3.0
2020/01/18,18:00:00,0.0065,4.1000000000000005,34.9,30.3,60.02,29.0,3.0
2020/01/18,19:00:00,0.0045,9.5,37.6,37.0,57.53,330.0,1.0
2020/01/18,20:00:00,0.0034,10.1,35.0,45.0,54.53,12.0,2.0
2020/01/18,21:00:00,0.0042,8.4,34.2,45.0,53.5,57.0,1.0
2020/01/18,22:00:00,0.0033,19.2,33.4,47.0,52.33,15.0,2.0
2020/01/18,23:00:00,0.0069,3.8,29.5,43.2,52.67,39.0,2.0
2020/01/19,00:00:00,0.0035,5.8999999999999995,28.6,52.0,49.25,19.0,3.0
2020/01/19,01:00:00,0.0034,7.6,27.7,51.2,48.71,36.0,2.0
2020/01/19,02:00:00,0.0072,1.1,23.400000000000002,48.0,49.05,33.0,2.0
2020/01/19,03:00:00,0.007,0.8,22.700000000000003,49.5,47.9,42.0,2.0
2020/01/19,04:00:00,0.0058,2.6,24.8,48.6,47.86,15.0,3.0
2020/01/19,05:00:00,0.0046,5.3,27.5,43.6,49.61,19.0,2.0
2020/01/19,06:00:00,0.0062,4.8,26.3,39.9,51.07,12.0,1.0
2020/01/19,07:00:00,0.0074,12.4,28.1,40.8,51.07,36.0,2.0
2020/01/19,08:00:00,0.0131,15.2,25.5,36.6,55.64,0.0,1.0
2020/01/19,09:00:00,0.0255,6.1000000000000005,15.6,28.8,62.13,275.0,1.0
2020/01/19,10:00:00,0.0261,9.799999999999999,19.7,24.0,65.52,0.0,1.0
2020/01/19,11:00:00,0.0331,2.9,12.9,21.8,69.08,296.0,2.0
2020/01/19,12:00:00,0.0346,3.8,13.4,20.4,71.18,243.0,2.0
2020/01/19,13:00:00,0.0379,2.6,13.2,17.3,72.99,231.0,2.0
2020/01/19,14:00:00,0.0339,1.1,15.6,18.8,72.34,285.0,2.0
2020/01/19,15:00:00,0.0301,0.5,16.6,20.1,71.92,0.0,1.0
2020/01/19,16:00:00,0.0196,1.4,26.599999999999998,26.9,69.02,208.0,2.0
2020/01/19,17:00:00,0.0068,6.3,40.4,35.1,65.95,0.0,0.0
2020/01/19,18:00:00,0.0041,6.7,39.199999999999996,38.8,63.62,16.0,2.0
2020/01/19,19:00:00,0.0028,18.4,38.5,42.3,61.96,288.0,2.0
2020/01/19,20:00:00,0.003,27.099999999999998,39.9,43.5,61.12,36.0,2.0
2020/01/19,21:00:00,0.0094,6.0,32.0,36.7,60.93,289.0,3.0
2020/01/19,22:00:00,0.0093,1.8,27.099999999999998,35.1,59.67,94.0,2.0
2020/01/19,23:00:00,0.0108,0.4,23.8,38.4,57.82,14.0,2.0
2020/01/20,00:00:00,0.0035,5.1000000000000005,27.0,44.9,55.48,0.0,0.0
2020/01/20,01:00:00,0.003,7.5,27.3,46.9,54.52,49.0,2.0
2020/01/20,02:00:00,0.0032,5.5,25.4,50.4,53.29,31.0,1.0
2020/01/20,03:00:00,0.0029,9.0,28.299999999999997,50.1,53.2,60.0,2.0
2020/01/20,04:00:00,0.003,9.700000000000001,32.5,47.3,53.46,60.0,4.0
2020/01/20,05:00:00,0.0028,22.4,33.099999999999994,45.4,52.99,0.0,1.0
2020/01/20,06:00:00,0.0028,34.9,30.5,52.2,51.16,323.0,2.0
2020/01/20,07:00:00,0.0035,40.5,30.8,50.6,52.09,36.0,1.0
2020/01/20,08:00:00,0.004,91.6,38.4,49.0,54.34,233.0,1.0
2020/01/20,09:00:00,0.0113,29.0,34.8,56.7,55.54,0.0,1.0
2020/01/20,10:00:00,0.0111,21.3,34.8,61.9,56.35,237.0,3.0
2020/01/20,11:00:00,0.0146,16.299999999999997,30.900000000000002,63.5,57.13,0.0,0.0
2020/01/20,12:00:00,0.0132,15.4,31.2,51.4,59.7,86.0,3.0
2020/01/20,13:00:00,0.0161,21.4,31.3,43.4,62.24,240.0,4.0
2020/01/20,14:00:00,0.0182,9.1,29.8,46.8,60.63,258.0,6.0
2020/01/20,15:00:00,0.0182,4.6,29.8,52.6,59.54,264.0,4.0
2020/01/20,16:00:00,0.0116,6.2,39.5,54.1,59.13,224.0,2.0
2020/01/20,17:00:00,0.0041,7.2,48.0,58.3,57.97,265.0,1.0
2020/01/20,18:00:00,0.0028,27.3,46.199999999999996,62.4,56.76,0.0,1.0
2020/01/20,19:00:00,0.0025,24.1,44.0,69.6,56.12,0.0,1.0
2020/01/20,20:00:00,0.0028,30.700000000000003,40.099999999999994,70.9,55.66,0.0,1.0
2020/01/20,21:00:00,0.0027,30.599999999999998,39.1,70.9,55.43,0.0,1.0
2020/01/20,22:00:00,0.0031,22.1,39.1,72.3,55.1,270.0,2.0
2020/01/20,23:00:00,0.0108,0.6,27.0,78.8,54.46,260.0,4.0
2020/01/21,00:00:00,0.0175,0.0,18.9,82.3,53.51,266.0,4.0
2020/01/21,01:00:00,0.0211,-0.2,16.0,83.8,52.94,256.0,2.0
2020/01/21,02:00:00,0.0221,-0.2,13.2,82.8,52.55,269.0,1.0
2020/01/21,03:00:00,0.0165,0.3,21.2,83.7,52.16,244.0,2.0
2020/01/21,04:00:00,0.0165,0.2,23.7,83.0,51.74,249.0,2.0
2020/01/21,05:00:00,0.0171,0.2,22.5,85.6,51.8,238.0,2.0
2020/01/21,06:00:00,0.0114,1.6,26.700000000000003,89.7,51.72,231.0,3.0
2020/01/21,07:00:00,0.0121,4.0,26.1,89.6,51.17,200.0,3.0
2020/01/21,08:00:00,0.0188,2.5,22.0,83.5,51.34,239.0,2.0
2020/01/21,09:00:00,0.0198,6.1000000000000005,23.8,79.7,52.37,228.0,2.0
2020/01/21,10:00:00,0.0256,7.3,20.1,76.0,54.01,211.0,3.0
2020/01/21,11:00:00,0.0302,2.4,15.7,70.8,55.04,233.0,4.0
2020/01/21,12:00:00,0.0293,0.9,16.0,71.3,54.74,246.0,5.0
2020/01/21,13:00:00,0.0306,0.5,13.6,72.7,54.42,235.0,4.0
2020/01/21,14:00:00,0.0264,1.2,20.8,71.9,54.82,250.0,3.0
2020/01/21,15:00:00,0.0259,10.1,23.8,76.4,54.54,244.0,4.0
2020/01/21,16:00:00,0.0261,0.3,17.6,79.7,53.97,260.0,3.0
2020/01/21,17:00:00,0.0249,0.1,18.9,81.1,53.68,249.0,4.0
2020/01/21,18:00:00,0.0277,0.1,15.5,79.0,53.66,242.0,3.0
2020/01/21,19:00:00,0.0281,-0.5,14.8,78.6,53.3,248.0,3.0
2020/01/21,20:00:00,0.0242,-0.4,16.9,83.1,52.42,254.0,4.0
2020/01/21,21:00:00,0.0189,0.0,21.3,85.3,51.31,259.0,4.0
2020/01/21,22:00:00,0.019,0.1,18.9,86.4,50.37,275.0,3.0
2020/01/21,23:00:00,0.0198,-0.3,15.7,88.3,50.01,261.0,2.0
2020/01/22,00:00:00,0.0236,-0.5,11.9,88.2,50.28,293.0,1.0
2020/01/22,01:00:00,0.0166,-0.6,13.5,89.0,49.58,19.0,1.0
2020/01/22,02:00:00,0.0155,-0.4,14.1,88.5,49.56,0.0,1.0
2020/01/22,03:00:00,0.0105,0.0,18.2,88.6,49.61,0.0,0.0
2020/01/22,04:00:00,0.0039,9.6,32.5,89.4,49.69,124.0,1.0
2020/01/22,05:00:00,0.0031,20.8,35.3,89.3,49.67,134.0,2.0
2020/01/22,06:00:00,0.0032,9.1,30.3,87.8,49.87,88.0,1.0
2020/01/22,07:00:00,0.0052,9.799999999999999,29.1,87.0,50.23,97.0,2.0
2020/01/22,08:00:00,0.0077,19.7,33.300000000000004,83.4,51.32,199.0,1.0
2020/01/22,09:00:00,0.0234,6.8,19.2,77.6,53.14,208.0,2.0
2020/01/22,10:00:00,0.0241,5.2,18.9,72.2,54.23,207.0,1.0
2020/01/22,11:00:00,0.0278,6.2,16.2,66.6,56.51,279.0,2.0
2020/01/22,12:00:00,0.0285,6.8999999999999995,17.3,62.9,58.25,259.0,2.0
2020/01/22,13:00:00,0.0331,5.1000000000000005,15.8,57.1,59.9,202.0,2.0
2020/01/22,14:00:00,0.0351,3.2,14.8,54.3,61.47,228.0,2.0
2020/01/22,15:00:00,0.0347,2.2,16.0,54.6,61.7,243.0,3.0
2020/01/22,16:00:00,0.0331,0.5,16.299999999999997,56.5,61.5,237.0,2.0
2020/01/22,17:00:00,0.0207,1.3,26.3,61.3,59.69,263.0,2.0
2020/01/22,18:00:00,0.0073,3.0,34.9,67.0,57.22,341.0,2.0
2020/01/22,19:00:00,0.0048,5.1000000000000005,30.099999999999998,71.8,54.78,0.0,1.0
2020/01/22,20:00:00,0.0028,28.5,34.5,76.7,53.16,72.0,2.0
2020/01/22,21:00:00,0.0027,31.099999999999998,34.7,80.7,52.04,84.0,2.0
2020/01/22,22:00:00,0.0027,25.0,32.800000000000004,82.6,50.51,356.0,1.0
2020/01/22,23:00:00,0.0027,24.6,31.0,84.0,50.02,355.0,2.0
2020/01/23,00:00:00,0.0028,19.599999999999998,31.3,84.1,50.24,53.0,1.0
2020/01/23,01:00:00,0.0031,10.3,33.0,83.1,50.07,290.0,1.0
2020/01/23,02:00:00,0.0098,8.7,30.900000000000002,74.6,52.56,70.0,2.0
2020/01/23,03:00:00,0.0375,-0.8,5.7,35.7,62.41,53.0,10.0
2020/01/23,04:00:00,0.0314,-0.6,10.9,37.5,61.38,80.0,7.0
2020/01/23,05:00:00,0.0268,-0.5,14.5,41.2,59.87,67.0,6.0
2020/01/23,06:00:00,0.0342,-0.7,8.200000000000001,31.6,63.66,63.0,9.0
2020/01/23,07:00:00,0.0232,4.8,17.8,37.4,62.04,18.0,1.0
2020/01/23,08:00:00,0.0262,12.5,16.1,36.5,64.45,23.0,3.0
2020/01/23,09:00:00,0.0181,18.5,26.0,40.9,64.41,228.0,2.0
2020/01/23,10:00:00,0.02,21.1,28.400000000000002,35.7,67.71,246.0,4.0
2020/01/23,11:00:00,0.0227,17.6,27.3,32.9,69.66,250.0,4.0
2020/01/23,12:00:00,0.0279,10.7,22.5,27.8,72.27,249.0,5.0
2020/01/23,13:00:00,0.0368,3.5,13.4,24.6,73.91,281.0,4.0
2020/01/23,14:00:00,0.0396,1.6,10.3,24.6,74.35,280.0,4.0
2020/01/23,15:00:00,0.0395,1.2,11.299999999999999,25.1,73.42,281.0,5.0
2020/01/23,16:00:00,0.0296,1.5,24.7,30.1,71.79,271.0,4.0
2020/01/23,17:00:00,0.015,4.6,42.8,37.9,68.43,276.0,2.0
2020/01/23,18:00:00,0.0058,7.9,44.0,44.4,64.55,36.0,2.0
2020/01/23,19:00:00,0.0029,24.7,39.5,51.8,60.43,25.0,2.0
2020/01/23,20:00:00,0.003,40.0,39.300000000000004,54.0,59.02,42.0,3.0
2020/01/23,21:00:00,0.003,36.2,40.9,54.3,58.68,0.0,1.0
2020/01/23,22:00:00,0.0028,28.2,37.699999999999996,57.1,56.37,354.0,2.0
2020/01/23,23:00:00,0.0027,20.2,38.699999999999996,55.9,57.0,36.0,3.0
2020/01/24,00:00:00,0.0029,14.8,36.2,57.5,55.88,49.0,2.0
2020/01/24,01:00:00,0.0028,14.1,34.2,56.8,54.69,25.0,2.0
2020/01/24,02:00:00,0.0029,12.200000000000001,34.1,60.1,53.04,31.0,3.0
2020/01/24,03:00:00,0.0039,7.2,32.4,54.8,53.58,29.0,3.0
2020/01/24,04:00:00,0.0037,11.6,31.5,55.1,51.77,36.0,2.0
2020/01/24,05:00:00,0.0029,18.5,33.300000000000004,55.4,51.37,33.0,3.0
2020/01/24,06:00:00,0.0028,39.1,34.9,53.8,51.82,45.0,3.0
2020/01/24,07:00:00,0.0036,56.099999999999994,35.0,53.1,52.18,33.0,2.0
2020/01/24,08:00:00,0.0054,58.3,36.4,50.1,54.74,87.0,2.0
2020/01/24,09:00:00,0.0132,38.9,33.4,38.5,62.51,0.0,1.0
2020/01/24,10:00:00,0.02,25.8,30.099999999999998,29.9,66.72,201.0,1.0
2020/01/24,11:00:00,0.0222,20.0,28.0,25.6,69.18,220.0,2.0
2020/01/24,12:00:00,0.0253,17.4,29.9,25.4,70.89,244.0,4.0
2020/01/24,13:00:00,0.0392,4.2,15.8,24.1,72.58,248.0,5.0
2020/01/24,14:00:00,0.0358,4.4,18.4,26.2,73.66,246.0,5.0
2020/01/24,15:00:00,0.0343,3.0,21.4,29.7,72.41,248.0,5.0
2020/01/24,16:00:00,0.0284,1.5,28.9,35.6,70.5,269.0,4.0
2020/01/24,17:00:00,0.0114,3.2,46.5,43.4,67.27,259.0,3.0
2020/01/24,18:00:00,0.0053,6.2,50.3,57.0,63.97,268.0,2.0
2020/01/24,19:00:00,0.0038,11.0,44.6,61.5,61.28,323.0,1.0
2020/01/24,20:00:00,0.0031,38.699999999999996,39.699999999999996,62.4,58.1,73.0,2.0
2020/01/24,21:00:00,0.0031,35.3,40.4,61.4,56.63,30.0,2.0
2020/01/24,22:00:00,0.0028,31.7,37.3,57.5,55.12,48.0,2.0
2020/01/24,23:00:00,0.0028,38.5,35.4,62.6,52.89,23.0,2.0
2020/01/25,00:00:00,0.003,18.8,35.2,62.9,52.18,46.0,3.0
2020/01/25,01:00:00,0.0053,2.5,34.5,56.5,53.22,48.0,3.0
2020/01/25,02:00:00,0.0046,7.7,32.7,61.0,51.93,44.0,2.0
2020/01/25,03:00:00,0.0027,11.0,31.8,65.9,50.03,16.0,2.0
2020/01/25,04:00:00,0.0034,8.8,28.8,67.2,49.74,46.0,2.0
2020/01/25,05:00:00,0.0029,10.8,29.2,67.0,49.79,33.0,2.0
2020/01/25,06:00:00,0.003,28.299999999999997,29.2,68.2,48.71,36.0,3.0
2020/01/25,07:00:00,0.0036,52.3,30.599999999999998,63.4,51.05,45.0,1.0
2020/01/25,08:00:00,0.0106,28.0,28.5,54.0,56.39,316.0,2.0
2020/01/25,09:00:00,0.0206,11.6,21.5,44.8,61.36,307.0,3.0
2020/01/25,10:00:00,0.0269,9.4,20.7,35.3,65.43,223.0,2.0
2020/01/25,11:00:00,0.0244,14.6,26.9,33.3,68.77,230.0,2.0
2020/01/25,12:00:00,0.0284,10.7,24.7,29.9,71.48,266.0,3.0
2020/01/25,13:00:00,0.0329,6.7,21.1,26.3,73.86,236.0,3.0
2020/01/25,14:00:00,0.0391,2.8,15.299999999999999,23.5,74.97,228.0,3.0
2020/01/25,15:00:00,0.0393,1.2,15.2,25.1,74.27,243.0,5.0
2020/01/25,16:00:00,0.0319,1.0,24.5,32.3,71.33,265.0,5.0
2020/01/25,17:00:00,0.02,0.7,36.6,44.1,66.93,253.0,4.0
2020/01/25,18:00:00,0.0096,1.8,47.800000000000004,51.5,63.86,237.0,2.0
2020/01/25,19:00:00,0.009,2.4,44.2,62.8,61.04,175.0,2.0
2020/01/25,20:00:00,0.015,0.5,27.0,73.5,58.17,230.0,2.0
2020/01/25,21:00:00,0.0063,2.1,32.9,78.5,56.09,0.0,1.0
2020/01/25,22:00:00,0.0027,18.1,32.599999999999994,81.1,54.39,20.0,2.0
2020/01/25,23:00:00,0.0027,21.9,32.5,75.2,53.37,32.0,3.0
2020/01/26,00:00:00,0.0028,21.5,28.9,73.3,52.09,302.0,1.0
2020/01/26,01:00:00,0.0027,14.5,25.3,72.6,50.59,14.0,2.0
2020/01/26,02:00:00,0.0028,19.400000000000002,23.5,76.8,49.66,40.0,1.0
2020/01/26,03:00:00,0.0028,24.2,21.0,81.2,48.39,0.0,1.0
2020/01/26,04:00:00,0.0027,26.200000000000003,23.099999999999998,89.0,47.12,0.0,1.0
2020/01/26,05:00:00,0.0026,19.099999999999998,24.9,93.9,46.58,0.0,1.0
2020/01/26,06:00:00,0.0028,25.5,24.6,95.9,46.7,36.0,2.0
2020/01/26,07:00:00,0.0036,17.7,24.9,97.1,47.4,47.0,1.0
2020/01/26,08:00:00,0.0055,13.4,24.400000000000002,97.6,47.65,21.0,1.0
2020/01/26,09:00:00,0.0071,16.1,24.6,97.8,48.72,273.0,1.0
2020/01/26,10:00:00,0.0108,19.2,24.5,97.2,50.46,238.0,1.0
2020/01/26,11:00:00,0.0137,21.5,27.799999999999997,89.5,53.72,207.0,1.0
2020/01/26,12:00:00,0.0201,17.0,23.8,78.5,55.81,237.0,5.0
2020/01/26,13:00:00,0.027,7.3,20.1,75.2,56.83,229.0,4.0
2020/01/26,14:00:00,0.0344,4.4,19.2,71.3,58.28,248.0,4.0
2020/01/26,15:00:00,0.0374,1.0,14.5,75.8,56.74,257.0,6.0
2020/01/26,16:00:00,0.0347,0.2,17.7,78.7,55.04,249.0,6.0
2020/01/26,17:00:00,0.0315,-0.3,19.7,82.4,53.98,250.0,4.0
2020/01/26,18:00:00,0.0243,-0.1,23.2,83.2,53.04,221.0,2.0
2020/01/26,19:00:00,0.0266,-0.1,21.3,84.2,51.95,234.0,2.0
2020/01/26,20:00:00,0.0201,-0.3,27.099999999999998,83.7,52.13,0.0,0.0
2020/01/26,21:00:00,0.0187,-0.3,27.0,83.4,52.56,0.0,0.0
2020/01/26,22:00:00,0.0214,-0.1,23.3,83.5,52.72,259.0,3.0
2020/01/26,23:00:00,0.03,-0.5,17.8,83.8,52.29,267.0,2.0
2020/01/27,00:00:00,0.0257,-0.6,18.1,83.8,52.09,245.0,1.0
2020/01/27,01:00:00,0.0216,-0.5,22.0,84.0,51.69,183.0,1.0
2020/01/27,02:00:00,0.0246,-0.4,18.599999999999998,84.3,51.19,194.0,1.0
2020/01/27,03:00:00,0.0225,0.0,18.2,85.6,50.27,163.0,1.0
2020/01/27,04:00:00,0.0104,1.1,25.9,87.8,48.91,0.0,1.0
2020/01/27,05:00:00,0.0092,0.8,26.0,90.8,47.04,10.0,2.0
2020/01/27,06:00:00,0.0047,3.4,29.7,92.4,46.05,0.0,1.0
2020/01/27,07:00:00,0.0039,46.4,34.8,93.0,46.84,0.0,0.0
2020/01/27,08:00:00,0.0079,64.4,39.6,87.3,50.71,270.0,2.0
2020/01/27,09:00:00,0.021,14.7,28.1,72.7,55.13,237.0,2.0
2020/01/27,10:00:00,0.0232,13.299999999999999,29.2,59.2,59.0,268.0,3.0
2020/01/27,11:00:00,0.0227,14.3,32.4,47.3,63.61,254.0,3.0
2020/01/27,12:00:00,0.0277,12.3,30.099999999999998,42.3,66.76,252.0,3.0
2020/01/27,13:00:00,0.0311,9.5,29.0,37.1,69.38,266.0,4.0
2020/01/27,14:00:00,0.0409,2.6,17.7,28.6,70.94,281.0,3.0
2020/01/27,15:00:00,0.0403,1.5,16.6,28.1,71.14,276.0,4.0
2020/01/27,16:00:00,0.0408,-0.2,13.100000000000001,27.4,69.1,283.0,4.0
2020/01/27,17:00:00,0.0236,1.0,27.799999999999997,32.2,66.44,0.0,1.0
2020/01/27,18:00:00,0.0041,17.2,47.0,37.6,63.51,0.0,1.0
2020/01/27,19:00:00,0.0029,31.6,52.900000000000006,39.5,62.48,95.0,1.0
