date,time,ozone_azusa,no_azusa,no2_azusa,RH_azusa,TEMP_azusa,WINDIR_azusa,WINDSPEED_azusa
2020/06/20,16:00:00,0.0655,0.6,5.2,48.4,78.02,249.0,4.0
2020/06/20,17:00:00,0.0534,0.6,5.2,54.0,74.6,254.0,5.0
2020/06/20,18:00:00,0.0399,0.4,5.5,63.2,69.88,258.0,5.0
2020/06/20,19:00:00,0.0372,0.3,5.0,71.0,66.58,263.0,4.0
2020/06/20,20:00:00,0.0356,0.3,5.2,75.7,64.94,242.0,4.0
2020/06/20,21:00:00,0.0348,0.3,5.0,77.4,64.45,256.0,3.0
2020/06/20,22:00:00,0.0356,0.3,3.9,77.3,64.51,253.0,2.0
2020/06/20,23:00:00,0.0348,0.3,3.8,77.3,64.59,273.0,2.0
2020/06/21,00:00:00,0.0348,0.3,3.3,77.7,64.52,287.0,2.0
2020/06/21,01:00:00,0.0344,0.3,3.2,78.5,64.38,261.0,2.0
2020/06/21,02:00:00,0.0325,0.4,2.9,78.7,64.06,314.0,2.0
2020/06/21,03:00:00,0.0291,0.3,2.6,78.4,63.8,15.0,3.0
2020/06/21,04:00:00,0.0311,0.4,2.4,79.3,63.66,360.0,2.0
2020/06/21,05:00:00,0.0282,0.4,2.4,78.7,63.51,356.0,3.0
2020/06/21,06:00:00,0.0274,0.4,2.4,77.9,63.97,356.0,2.0
2020/06/21,07:00:00,0.0288,0.5,2.7,76.5,64.81,0.0,1.0
2020/06/21,08:00:00,0.0314,0.8,3.5,73.9,65.86,0.0,0.0
2020/06/21,09:00:00,0.0364,1.2,4.2,69.2,67.88,174.0,1.0
2020/06/21,10:00:00,0.0447,1.1,4.0,62.9,70.82,222.0,2.0
2020/06/21,11:00:00,0.0542,0.8,3.8,57.5,73.67,262.0,3.0
2020/06/21,12:00:00,0.0629,0.6,3.9,52.7,76.63,252.0,3.0
2020/06/21,13:00:00,0.0734,0.6,4.5,47.8,79.2,245.0,4.0
2020/06/21,14:00:00,0.0825,0.5,4.8999999999999995,43.7,81.16,246.0,4.0
2020/06/21,15:00:00,0.0768,0.5,4.5,45.5,80.04,259.0,5.0
2020/06/21,16:00:00,0.0705,0.5,4.4,47.3,79.09,261.0,4.0
2020/06/21,17:00:00,0.0673,0.4,4.7,49.4,77.82,253.0,4.0
2020/06/21,18:00:00,0.0537,0.4,6.8999999999999995,54.0,74.96,252.0,4.0
2020/06/21,19:00:00,0.0444,0.3,7.6,60.7,71.48,249.0,4.0
2020/06/21,20:00:00,0.0343,0.4,8.3,67.3,68.39,244.0,3.0
2020/06/21,21:00:00,0.0306,0.5,8.6,73.9,65.91,242.0,3.0
2020/06/21,22:00:00,0.0284,0.5,7.9,78.6,64.43,246.0,3.0
2020/06/21,23:00:00,0.0268,0.5,7.0,82.0,63.47,249.0,2.0
2020/06/22,00:00:00,0.0244,0.6,7.1000000000000005,83.8,63.02,276.0,2.0
2020/06/22,01:00:00,0.0239,0.7,6.0,84.0,62.87,294.0,2.0
2020/06/22,02:00:00,0.0228,0.7,5.2,84.2,62.77,316.0,2.0
2020/06/22,03:00:00,0.022,0.7,4.8999999999999995,82.9,62.98,352.0,2.0
2020/06/22,04:00:00,0.0212,0.9,4.8,82.7,62.95,36.0,2.0
2020/06/22,05:00:00,0.0208,1.7,5.8999999999999995,81.5,63.26,359.0,3.0
2020/06/22,06:00:00,0.0221,1.5,6.5,80.1,64.12,344.0,2.0
2020/06/22,07:00:00,0.0229,2.7,8.9,76.3,65.7,0.0,1.0
2020/06/22,08:00:00,0.0269,4.5,10.8,71.4,67.75,292.0,1.0
2020/06/22,09:00:00,0.0373,4.0,10.4,62.4,71.87,246.0,1.0
2020/06/22,10:00:00,0.051,2.4,9.6,55.5,75.41,247.0,2.0
2020/06/22,11:00:00,0.0643,2.0,10.4,49.1,79.02,251.0,2.0
2020/06/22,12:00:00,0.0802,1.4,10.1,44.1,82.2,250.0,3.0
2020/06/22,13:00:00,0.0941,1.0,8.8,39.6,84.92,270.0,4.0
2020/06/22,14:00:00,0.0954,1.0,9.4,37.1,86.24,249.0,5.0
2020/06/22,15:00:00,0.0892,0.9,9.0,41.7,84.25,248.0,5.0
2020/06/22,16:00:00,0.0796,0.9,9.299999999999999,45.9,81.6,255.0,5.0
2020/06/22,17:00:00,0.0654,0.8,9.299999999999999,50.5,78.83,258.0,5.0
2020/06/22,18:00:00,0.0513,0.5,8.9,57.2,75.29,256.0,4.0
2020/06/22,19:00:00,0.0401,0.4,10.6,64.6,71.67,250.0,3.0
2020/06/22,20:00:00,0.0303,0.6,10.9,70.8,68.93,245.0,4.0
2020/06/22,21:00:00,0.0243,0.8,13.0,75.0,67.05,246.0,3.0
2020/06/22,22:00:00,0.0157,1.1,15.6,77.7,65.92,255.0,2.0
2020/06/22,23:00:00,0.0147,1.4,16.5,82.2,64.55,241.0,3.0
2020/06/23,00:00:00,0.011,1.3,17.9,85.2,63.75,277.0,1.0
2020/06/23,01:00:00,0.0085,1.5,18.599999999999998,86.5,63.21,263.0,2.0
2020/06/23,02:00:00,0.0103,1.6,15.7,89.4,62.4,249.0,2.0
2020/06/23,03:00:00,0.0128,1.3,11.799999999999999,91.5,61.95,285.0,2.0
2020/06/23,04:00:00,0.0132,2.5,10.6,92.4,61.83,282.0,1.0
2020/06/23,05:00:00,0.0154,1.9,8.8,90.0,62.19,24.0,2.0
2020/06/23,06:00:00,0.0153,4.6,11.6,84.2,63.56,0.0,1.0
2020/06/23,07:00:00,0.0176,4.6,13.700000000000001,82.3,64.6,0.0,1.0
2020/06/23,08:00:00,0.0235,7.8,13.299999999999999,74.0,67.94,175.0,2.0
2020/06/23,09:00:00,0.0341,5.3,11.9,67.3,70.81,190.0,3.0
2020/06/23,10:00:00,0.0417,4.8,14.0,60.7,74.14,252.0,2.0
2020/06/23,11:00:00,0.0554,3.3,13.799999999999999,55.0,77.52,265.0,3.0
2020/06/23,12:00:00,0.0776,1.4,10.1,48.9,81.15,263.0,3.0
2020/06/23,13:00:00,0.0871,1.1,9.799999999999999,45.0,83.25,264.0,4.0
2020/06/23,14:00:00,0.0983,1.0,10.7,40.8,85.49,246.0,4.0
2020/06/23,15:00:00,0.087,1.0,11.299999999999999,42.5,84.3,244.0,5.0
2020/06/23,16:00:00,0.079,1.0,10.5,44.7,82.91,254.0,4.0
2020/06/23,17:00:00,0.0658,0.9,11.0,47.8,80.64,257.0,4.0
2020/06/23,18:00:00,0.0479,0.7,13.2,54.7,76.16,254.0,5.0
2020/06/23,19:00:00,0.0408,0.5,13.6,62.3,72.33,247.0,4.0
2020/06/23,20:00:00,0.0303,0.7,14.0,70.5,68.73,244.0,4.0
2020/06/23,21:00:00,0.0248,0.8,14.9,76.1,66.6,247.0,3.0
2020/06/23,22:00:00,0.0224,1.1,13.4,80.7,64.93,244.0,3.0
2020/06/23,23:00:00,0.0191,1.0,14.4,82.8,64.12,242.0,3.0
2020/06/24,00:00:00,0.015,1.0,13.100000000000001,84.7,63.18,248.0,3.0
2020/06/24,01:00:00,0.0171,0.9,10.200000000000001,85.2,63.08,256.0,3.0
2020/06/24,02:00:00,0.0183,0.9,8.0,85.8,63.03,0.0,1.0
2020/06/24,03:00:00,0.0176,1.3,8.200000000000001,84.7,63.32,76.0,1.0
2020/06/24,04:00:00,0.0141,1.2,11.4,83.1,63.79,0.0,0.0
2020/06/24,05:00:00,0.016,2.0,9.299999999999999,81.4,64.25,46.0,1.0
2020/06/24,06:00:00,0.0167,4.0,10.4,78.5,65.37,81.0,1.0
2020/06/24,07:00:00,0.0216,5.8,10.9,70.7,68.42,166.0,1.0
2020/06/24,08:00:00,0.0284,5.5,11.700000000000001,63.2,71.7,291.0,1.0
2020/06/24,09:00:00,0.0374,4.7,12.7,57.2,75.09,248.0,2.0
2020/06/24,10:00:00,0.0519,3.0,12.5,51.8,78.25,247.0,3.0
2020/06/24,11:00:00,0.0668,2.5,13.700000000000001,46.9,81.22,240.0,3.0
2020/06/24,12:00:00,0.0891,1.2,10.8,44.2,83.37,249.0,4.0
2020/06/24,13:00:00,0.1033,1.1,12.8,41.0,85.15,253.0,4.0
2020/06/24,14:00:00,0.0938,1.1,12.0,42.3,84.17,245.0,5.0
2020/06/24,15:00:00,0.0831,1.1,10.4,44.4,82.36,244.0,5.0
2020/06/24,16:00:00,0.0773,0.9,9.0,44.7,81.38,256.0,5.0
2020/06/24,17:00:00,0.0556,1.1,10.200000000000001,50.2,77.88,255.0,5.0
2020/06/24,18:00:00,0.0412,0.9,11.2,59.6,73.28,258.0,4.0
2020/06/24,19:00:00,0.0341,0.4,11.0,67.3,69.48,252.0,4.0
2020/06/24,20:00:00,0.0273,0.7,12.0,72.5,67.06,233.0,3.0
2020/06/24,21:00:00,0.023,0.7,12.5,75.7,65.53,239.0,3.0
2020/06/24,22:00:00,0.0214,0.8,12.1,78.4,64.63,236.0,2.0
2020/06/24,23:00:00,0.0225,0.8,10.5,79.6,64.64,259.0,2.0
2020/06/25,00:00:00,0.0245,0.8,8.0,79.5,64.65,269.0,2.0
2020/06/25,01:00:00,0.0247,0.7,7.5,79.9,64.5,278.0,2.0
2020/06/25,02:00:00,0.0209,0.7,6.7,79.6,64.57,36.0,1.0
2020/06/25,03:00:00,0.0205,0.9,5.8999999999999995,79.8,64.41,36.0,2.0
2020/06/25,04:00:00,0.0194,1.0,6.7,79.4,64.52,348.0,2.0
2020/06/25,05:00:00,0.019,1.4,7.7,78.6,64.94,11.0,1.0
2020/06/25,06:00:00,0.019,2.4,9.1,76.3,65.84,0.0,0.0
2020/06/25,07:00:00,0.0186,3.4,12.8,73.5,66.99,248.0,1.0
2020/06/25,08:00:00,0.0239,4.2,10.6,71.4,67.87,233.0,2.0
2020/06/25,09:00:00,0.03,5.2,11.0,64.6,71.03,246.0,2.0
2020/06/25,10:00:00,0.0353,5.2,12.7,59.7,73.73,248.0,3.0
2020/06/25,11:00:00,0.0488,3.3,12.0,54.3,76.84,273.0,3.0
2020/06/25,12:00:00,0.0653,1.7,9.700000000000001,50.5,79.15,274.0,4.0
2020/06/25,13:00:00,0.0744,1.2,9.2,47.0,81.26,256.0,4.0
2020/06/25,14:00:00,0.0786,1.0,9.5,45.7,81.39,253.0,5.0
2020/06/25,15:00:00,0.0744,1.5,12.1,44.2,82.3,251.0,5.0
2020/06/25,16:00:00,0.0609,1.6,12.0,47.0,81.18,254.0,4.0
2020/06/25,17:00:00,0.0492,1.5,11.799999999999999,52.0,78.29,243.0,5.0
2020/06/25,18:00:00,0.0419,0.8,12.200000000000001,56.5,75.05,251.0,4.0
2020/06/25,19:00:00,0.032,0.5,13.5,62.1,71.63,245.0,4.0
2020/06/25,20:00:00,0.022,0.6,13.0,68.7,68.43,238.0,3.0
2020/06/25,21:00:00,0.0196,0.8,12.7,74.2,66.17,244.0,3.0
2020/06/25,22:00:00,0.0192,0.8,12.0,77.5,64.89,248.0,2.0
2020/06/25,23:00:00,0.0179,0.8,12.7,79.2,64.16,244.0,3.0
2020/06/26,00:00:00,0.0141,1.2,15.0,80.6,63.59,236.0,2.0
2020/06/26,01:00:00,0.0145,1.1,13.299999999999999,82.1,63.03,251.0,1.0
2020/06/26,02:00:00,0.0124,1.2,14.4,83.5,62.58,258.0,2.0
2020/06/26,03:00:00,0.0109,1.3,15.299999999999999,84.2,62.4,286.0,1.0
2020/06/26,04:00:00,0.0139,1.7,8.7,81.5,61.64,357.0,2.0
2020/06/26,05:00:00,0.0147,2.9,8.5,78.0,62.45,355.0,2.0
2020/06/26,06:00:00,0.0142,8.0,13.100000000000001,76.0,64.61,303.0,1.0
2020/06/26,07:00:00,0.0165,10.200000000000001,13.899999999999999,69.1,67.45,292.0,2.0
2020/06/26,08:00:00,0.0202,10.1,15.0,63.8,70.48,272.0,2.0
2020/06/26,09:00:00,0.0284,7.7,14.5,59.4,73.06,235.0,3.0
2020/06/26,10:00:00,0.0399,5.2,13.899999999999999,52.6,76.68,251.0,3.0
2020/06/26,11:00:00,0.0568,2.4,11.4,45.2,80.63,271.0,3.0
2020/06/26,12:00:00,0.068,2.0,12.5,39.0,83.06,255.0,4.0
2020/06/26,13:00:00,0.0769,1.7,12.3,35.3,85.32,255.0,4.0
2020/06/26,14:00:00,0.0836,1.4,12.0,34.4,86.44,246.0,4.0
2020/06/26,15:00:00,0.0729,1.4,11.2,35.0,84.84,254.0,5.0
2020/06/26,16:00:00,0.0616,1.2,9.799999999999999,37.3,82.01,258.0,5.0
2020/06/26,17:00:00,0.0494,1.0,10.5,40.1,79.36,266.0,4.0
2020/06/26,18:00:00,0.0428,0.6,11.2,48.7,76.33,259.0,4.0
2020/06/26,19:00:00,0.0322,0.5,12.200000000000001,57.5,73.07,253.0,4.0
2020/06/26,20:00:00,0.0236,0.6,13.2,64.6,70.38,243.0,3.0
2020/06/26,21:00:00,0.0183,0.7,14.7,69.6,68.37,246.0,3.0
2020/06/26,22:00:00,0.0129,1.0,16.7,73.8,66.74,241.0,3.0
2020/06/26,23:00:00,0.0102,1.2,17.3,76.2,65.83,251.0,3.0
2020/06/27,00:00:00,0.01,1.2,16.6,79.0,64.66,243.0,3.0
2020/06/27,01:00:00,0.0081,1.5,18.3,81.4,63.93,238.0,3.0
2020/06/27,02:00:00,0.0061,1.8,19.400000000000002,83.8,63.3,252.0,1.0
2020/06/27,03:00:00,0.0075,1.6,17.4,85.5,62.83,271.0,2.0
2020/06/27,04:00:00,0.0061,2.5,17.8,87.7,62.19,267.0,2.0
2020/06/27,05:00:00,0.0075,4.5,15.6,87.7,62.27,288.0,2.0
2020/06/27,06:00:00,0.0116,6.7,11.6,83.4,63.76,302.0,1.0
2020/06/27,07:00:00,0.0164,6.7,10.6,75.1,66.59,0.0,1.0
2020/06/27,08:00:00,0.023,6.1000000000000005,10.8,67.2,70.03,203.0,2.0
2020/06/27,09:00:00,0.0334,4.3,11.1,59.5,73.76,212.0,2.0
2020/06/27,10:00:00,0.0475,2.9,11.2,52.4,77.48,211.0,2.0
2020/06/27,11:00:00,0.0608,1.6,8.9,46.7,80.13,248.0,3.0
2020/06/27,12:00:00,0.0725,0.9,6.8999999999999995,42.3,82.08,259.0,4.0
2020/06/27,13:00:00,0.0751,0.7,6.2,38.0,83.73,257.0,4.0
2020/06/27,14:00:00,0.0712,1.0,7.5,35.2,84.1,242.0,5.0
2020/06/27,15:00:00,0.0687,0.6,5.1000000000000005,33.1,84.38,242.0,4.0
2020/06/27,16:00:00,0.0559,0.7,4.7,37.5,82.68,247.0,4.0
2020/06/27,17:00:00,0.0453,0.6,4.7,48.6,78.04,254.0,5.0
2020/06/27,18:00:00,0.0331,0.4,5.5,56.2,74.19,252.0,4.0
2020/06/27,19:00:00,0.0269,0.4,6.3,64.8,70.15,246.0,4.0
2020/06/27,20:00:00,0.0241,0.4,6.4,70.6,67.87,253.0,4.0
2020/06/27,21:00:00,0.0245,0.4,5.7,75.2,66.27,270.0,3.0
2020/06/27,22:00:00,0.0247,0.4,4.6,77.5,65.55,246.0,3.0
2020/06/27,23:00:00,0.0239,0.4,4.7,77.5,65.6,248.0,2.0
2020/06/28,00:00:00,0.0236,0.4,4.5,76.2,65.79,239.0,2.0
2020/06/28,01:00:00,0.0233,0.4,4.4,75.8,65.78,0.0,1.0
2020/06/28,02:00:00,0.0261,0.3,3.2,73.5,66.01,200.0,2.0
2020/06/28,03:00:00,0.0275,0.3,3.1,72.6,65.57,204.0,3.0
2020/06/28,04:00:00,0.0263,0.3,3.1,73.3,65.26,202.0,3.0
2020/06/28,05:00:00,0.0259,0.4,3.3,75.1,64.65,194.0,3.0
2020/06/28,06:00:00,0.0246,0.5,3.0,77.6,64.32,174.0,3.0
2020/06/28,07:00:00,0.0237,0.7,3.0,81.7,64.01,174.0,3.0
2020/06/28,08:00:00,0.0243,0.8,2.9,79.2,64.89,176.0,3.0
2020/06/28,09:00:00,0.0254,1.0,2.7,73.6,66.62,182.0,2.0
2020/06/28,10:00:00,0.0283,0.8,2.7,67.6,68.27,194.0,2.0
2020/06/28,11:00:00,0.0324,0.7,3.1,64.8,69.13,266.0,3.0
2020/06/28,12:00:00,0.0366,0.7,3.3,60.8,70.6,297.0,3.0
2020/06/28,13:00:00,0.036,0.7,3.3,58.5,71.6,238.0,3.0
2020/06/28,14:00:00,0.0368,0.5,2.7,59.6,71.83,260.0,4.0
2020/06/28,15:00:00,0.0388,0.6,2.9,56.6,73.09,265.0,5.0
2020/06/28,16:00:00,0.0339,0.5,3.7,61.4,71.29,252.0,5.0
2020/06/28,17:00:00,0.0305,0.4,4.0,64.7,69.62,249.0,4.0
2020/06/28,18:00:00,0.0252,0.4,5.3,65.9,68.54,248.0,4.0
2020/06/28,19:00:00,0.0234,0.3,5.3,69.5,66.96,240.0,4.0
2020/06/28,20:00:00,0.0232,0.4,4.3,73.9,66.03,218.0,4.0
2020/06/28,21:00:00,0.0231,0.3,3.7,72.1,65.51,211.0,3.0
2020/06/28,22:00:00,0.0235,0.2,2.8,74.4,64.76,172.0,3.0
2020/06/28,23:00:00,0.0241,0.2,2.4,75.4,64.15,146.0,3.0
2020/06/29,00:00:00,0.0242,0.2,2.5,76.0,64.04,165.0,2.0
2020/06/29,01:00:00,0.0234,0.2,2.6,77.0,63.83,176.0,2.0
2020/06/29,02:00:00,0.0231,0.2,2.3,76.3,63.33,174.0,3.0
2020/06/29,03:00:00,0.0229,0.3,2.7,76.2,62.92,195.0,3.0
2020/06/29,04:00:00,0.0214,0.7,4.7,74.9,62.93,203.0,2.0
2020/06/29,05:00:00,0.0214,1.3,4.8,73.9,63.12,155.0,2.0
2020/06/29,06:00:00,0.0179,1.9,7.2,88.0,61.24,169.0,3.0
2020/06/29,07:00:00,0.0209,1.5,4.2,89.3,61.01,111.0,2.0
2020/06/29,08:00:00,0.0244,1.3,2.0,78.3,63.67,10.0,2.0
2020/06/29,09:00:00,0.0269,2.8,4.3,63.5,67.82,310.0,1.0
2020/06/29,10:00:00,0.0324,1.9,4.0,52.7,70.88,197.0,1.0
2020/06/29,11:00:00,0.0362,1.9,4.8999999999999995,48.6,72.25,252.0,3.0
2020/06/29,12:00:00,0.0406,1.7,5.3,47.2,73.07,248.0,4.0
2020/06/29,13:00:00,0.0466,1.2,4.1000000000000005,45.0,74.53,279.0,5.0
2020/06/29,14:00:00,0.0497,1.2,5.3,45.7,74.77,259.0,5.0
2020/06/29,15:00:00,0.048,1.0,5.8,47.9,74.03,244.0,5.0
2020/06/29,16:00:00,0.0425,0.9,6.2,50.5,73.04,250.0,5.0
2020/06/29,17:00:00,0.0359,0.7,6.5,54.1,71.15,242.0,5.0
2020/06/29,18:00:00,0.032,0.5,7.4,56.9,69.43,248.0,4.0
2020/06/29,19:00:00,0.0285,0.7,8.4,59.8,68.11,237.0,4.0
2020/06/29,20:00:00,0.0261,0.4,8.8,65.1,66.91,246.0,4.0
2020/06/29,21:00:00,0.0223,0.5,10.6,67.6,65.68,226.0,4.0
2020/06/29,22:00:00,0.0171,3.9,14.7,70.1,64.79,236.0,2.0
2020/06/29,23:00:00,0.0122,7.6,19.900000000000002,72.1,63.96,238.0,2.0
2020/06/30,00:00:00,0.007,7.9,23.3,74.2,63.13,247.0,2.0
2020/06/30,01:00:00,0.008,4.4,21.3,73.8,62.92,243.0,2.0
2020/06/30,02:00:00,0.0112,1.2,17.4,73.7,62.89,249.0,2.0
2020/06/30,03:00:00,0.0099,1.2,17.2,73.3,62.94,298.0,1.0
2020/06/30,04:00:00,0.0181,1.1,5.6,72.5,62.76,36.0,3.0
2020/06/30,05:00:00,0.0159,1.7,5.2,73.2,62.24,22.0,4.0
2020/06/30,06:00:00,0.0173,2.3,6.0,71.9,62.87,36.0,2.0
2020/06/30,07:00:00,0.0211,2.3,6.3,68.9,64.29,337.0,1.0
2020/06/30,08:00:00,0.0253,3.4,6.8999999999999995,64.9,66.2,221.0,2.0
2020/06/30,09:00:00,0.0298,3.7,7.1000000000000005,60.1,68.71,246.0,2.0
2020/06/30,10:00:00,0.0372,2.5,6.6,54.6,71.85,230.0,3.0
2020/06/30,11:00:00,0.0486,1.7,6.1000000000000005,48.9,75.21,266.0,3.0
2020/06/30,12:00:00,0.0573,1.7,8.3,43.5,78.48,263.0,4.0
2020/06/30,13:00:00,0.0659,1.5,9.0,40.2,80.83,241.0,5.0
2020/06/30,14:00:00,NA,NA,NA,42.3,80.31,239.0,5.0
2020/06/30,15:00:00,NA,NA,NA,46.2,78.49,252.0,5.0
2020/06/30,16:00:00,0.0457,1.5,6.7,49.7,76.26,248.0,5.0
2020/06/30,17:00:00,0.0384,1.2,7.0,54.5,73.27,258.0,5.0
2020/06/30,18:00:00,0.0312,0.7,8.4,60.7,70.11,259.0,5.0
2020/06/30,19:00:00,0.0249,0.5,9.700000000000001,67.8,67.09,259.0,3.0
2020/06/30,20:00:00,0.0208,1.0,11.700000000000001,71.6,65.75,248.0,3.0
2020/06/30,21:00:00,0.0187,1.5,13.4,74.0,65.01,251.0,2.0
2020/06/30,22:00:00,0.0177,0.7,11.1,76.7,64.26,278.0,1.0
2020/06/30,23:00:00,0.0149,0.8,10.3,77.1,63.39,326.0,2.0
2020/07/01,00:00:00,0.0132,0.7,5.8999999999999995,76.9,62.73,332.0,2.0
2020/07/01,01:00:00,0.0127,0.7,6.0,78.1,62.32,342.0,2.0
2020/07/01,02:00:00,0.0116,0.8,5.5,78.8,62.62,358.0,2.0
2020/07/01,03:00:00,0.0121,1.1,5.4,78.0,62.34,15.0,3.0
2020/07/01,04:00:00,0.0102,0.8,4.4,76.8,61.51,36.0,4.0
2020/07/01,05:00:00,0.0114,1.8,4.6,74.3,61.54,13.0,4.0
2020/07/01,06:00:00,0.0167,1.7,5.1000000000000005,71.5,63.3,11.0,3.0
2020/07/01,07:00:00,0.0202,2.1,8.1,72.7,64.77,0.0,0.0
2020/07/01,08:00:00,NA,NA,NA,72.3,65.72,169.0,2.0
2020/07/01,09:00:00,NA,NA,NA,69.8,66.96,185.0,2.0
2020/07/01,10:00:00,NA,NA,NA,66.5,68.63,177.0,2.0
2020/07/01,11:00:00,0.0415,2.8,7.9,61.0,71.43,196.0,2.0
2020/07/01,12:00:00,0.0469,3.0,9.6,56.5,73.77,237.0,3.0
2020/07/01,13:00:00,NA,NA,NA,53.0,75.85,274.0,4.0
2020/07/01,14:00:00,NA,NA,NA,49.4,77.76,253.0,4.0
2020/07/01,15:00:00,NA,NA,NA,45.0,79.28,262.0,4.0
2020/07/01,16:00:00,NA,NA,NA,43.9,79.56,248.0,4.0
2020/07/01,17:00:00,0.0501,1.4,11.1,48.8,77.2,248.0,4.0
2020/07/01,18:00:00,0.0364,1.0,13.2,55.4,73.6,250.0,4.0
2020/07/01,19:00:00,0.0287,0.6,14.0,63.6,69.59,243.0,4.0
2020/07/01,20:00:00,0.0243,0.6,12.5,69.6,67.0,244.0,4.0
2020/07/01,21:00:00,0.0195,0.7,12.3,74.4,65.26,245.0,3.0
2020/07/01,22:00:00,0.0166,1.0,12.5,77.1,64.34,238.0,3.0
2020/07/01,23:00:00,0.0176,0.7,10.3,77.4,64.3,252.0,2.0
2020/07/02,00:00:00,0.0196,0.7,9.299999999999999,77.7,64.2,214.0,2.0
2020/07/02,01:00:00,0.0196,0.7,8.3,75.6,64.09,345.0,2.0
2020/07/02,02:00:00,0.0214,0.6,5.8,73.6,63.78,36.0,3.0
2020/07/02,03:00:00,0.0206,0.7,5.3,73.6,63.34,19.0,4.0
2020/07/02,04:00:00,0.0193,2.0,6.2,74.5,62.35,19.0,4.0
2020/07/02,05:00:00,0.0194,2.1,5.5,74.5,61.98,15.0,4.0
2020/07/02,06:00:00,0.0227,1.8,4.8,68.8,63.92,17.0,3.0
2020/07/02,07:00:00,0.0303,3.8,6.4,61.3,67.6,0.0,1.0
2020/07/02,08:00:00,0.0331,4.1000000000000005,8.5,58.8,69.43,192.0,2.0
2020/07/02,09:00:00,0.0389,2.8,7.5,57.0,71.35,220.0,3.0
2020/07/02,10:00:00,0.0449,2.4,7.5,54.3,73.28,244.0,2.0
2020/07/02,11:00:00,0.0524,2.1,8.6,49.5,76.2,261.0,3.0
2020/07/02,12:00:00,0.0674,1.2,7.0,44.2,79.1,252.0,3.0
2020/07/02,13:00:00,0.0759,0.9,6.8999999999999995,36.9,82.01,263.0,3.0
2020/07/02,14:00:00,0.0796,0.7,6.1000000000000005,29.5,84.11,255.0,4.0
2020/07/02,15:00:00,0.0796,0.7,6.3,25.8,85.07,240.0,4.0
2020/07/02,16:00:00,0.0744,0.9,8.3,31.6,84.0,244.0,5.0
2020/07/02,17:00:00,0.0606,0.9,9.6,38.2,80.96,255.0,5.0
2020/07/02,18:00:00,0.0412,0.7,11.6,49.0,76.17,252.0,5.0
2020/07/02,19:00:00,0.0328,0.4,11.4,56.8,72.18,245.0,4.0
2020/07/02,20:00:00,0.0249,0.6,12.0,63.7,69.32,247.0,4.0
2020/07/02,21:00:00,0.0189,0.8,14.1,70.4,67.06,241.0,3.0
2020/07/02,22:00:00,0.0162,0.9,13.100000000000001,74.6,65.65,249.0,2.0
2020/07/02,23:00:00,0.0152,0.9,12.5,76.6,64.79,295.0,2.0
2020/07/03,00:00:00,0.0137,1.1,12.1,76.4,64.15,0.0,1.0
2020/07/03,01:00:00,0.0164,0.9,8.200000000000001,73.8,63.96,0.0,1.0
2020/07/03,02:00:00,0.0069,1.8,19.2,77.6,63.61,0.0,1.0
2020/07/03,03:00:00,0.0061,1.9,19.7,81.0,62.67,0.0,0.0
2020/07/03,04:00:00,0.003,5.2,14.200000000000001,79.5,62.23,0.0,1.0
2020/07/03,05:00:00,0.0065,9.2,13.6,73.4,64.21,0.0,1.0
2020/07/03,06:00:00,0.0144,13.100000000000001,20.7,57.4,68.1,189.0,1.0
2020/07/03,07:00:00,0.0275,9.299999999999999,18.599999999999998,45.9,72.01,175.0,2.0
2020/07/03,08:00:00,0.0373,5.8999999999999995,17.8,38.2,76.2,177.0,1.0
2020/07/03,09:00:00,0.045,4.8,16.7,32.0,80.8,276.0,2.0
2020/07/03,10:00:00,0.0589,2.8,13.2,25.2,84.73,253.0,2.0
2020/07/03,11:00:00,0.0655,1.5,8.8,18.4,87.92,228.0,2.0
2020/07/03,12:00:00,0.0717,1.2,8.0,17.2,90.27,211.0,2.0
2020/07/03,13:00:00,0.0879,0.7,7.3,19.2,91.46,232.0,3.0
2020/07/03,14:00:00,0.0951,0.7,7.6,25.1,90.54,261.0,5.0
2020/07/03,15:00:00,0.0865,0.7,7.5,25.6,89.76,249.0,5.0
2020/07/03,16:00:00,0.0699,0.8,7.2,24.8,88.22,250.0,5.0
2020/07/03,17:00:00,0.0576,0.8,7.4,27.6,86.06,246.0,5.0
2020/07/03,18:00:00,0.052,1.1,11.5,34.8,83.04,246.0,4.0
2020/07/03,19:00:00,0.0424,0.5,14.0,43.1,78.23,239.0,3.0
2020/07/03,20:00:00,0.0329,0.8,16.400000000000002,47.4,74.8,240.0,2.0
2020/07/03,21:00:00,0.0254,0.7,16.8,49.7,72.38,246.0,2.0
2020/07/03,22:00:00,0.0174,0.9,17.1,55.6,70.49,249.0,2.0
2020/07/03,23:00:00,0.0117,1.2,19.3,62.8,68.65,269.0,2.0
2020/07/04,00:00:00,0.0102,1.4,17.5,66.5,67.49,0.0,1.0
2020/07/04,01:00:00,0.009,1.4,16.8,66.6,66.83,278.0,1.0
2020/07/04,02:00:00,0.0078,1.7,17.0,68.3,66.27,0.0,1.0
2020/07/04,03:00:00,0.0111,1.4,12.6,62.7,65.49,330.0,1.0
2020/07/04,04:00:00,0.0065,2.0,14.200000000000001,67.1,65.21,112.0,1.0
2020/07/04,05:00:00,0.0076,5.0,13.6,62.7,67.12,0.0,1.0
2020/07/04,06:00:00,0.0132,10.6,16.2,56.3,70.75,0.0,1.0
