date,time,ozone_santaClarita,no_santaClarita,no2_santaClarita,RH_santaClarita,TEMP_santaClarita,WINDIR_santaClarita,WINDSPEED_santaClarita
2020/04/09,02:00:00,0.0319,0.2,3.5,65.2,46.11,0.0,0.0
2020/04/09,03:00:00,0.0311,0.1,3.7,68.0,45.78,0.0,0.0
2020/04/09,04:00:00,0.0307,0.1,4.8,62.8,45.77,0.0,0.0
2020/04/09,05:00:00,0.0286,0.6,7.5,68.2,45.67,0.0,1.0
2020/04/09,06:00:00,0.0245,5.2,8.3,70.5,45.89,20.0,1.0
2020/04/09,07:00:00,0.029,0.9,5.1000000000000005,67.5,46.5,338.0,1.0
2020/04/09,08:00:00,0.0319,0.7,3.8,65.9,47.09,344.0,2.0
2020/04/09,09:00:00,0.0317,0.9,4.3,67.0,47.9,345.0,3.0
2020/04/09,10:00:00,0.0324,0.4,2.9,65.7,48.52,335.0,2.0
2020/04/09,11:00:00,0.0334,0.8,3.4,64.1,48.43,36.0,2.0
2020/04/09,12:00:00,0.034,2.7,3.6,63.9,48.45,36.0,2.0
2020/04/09,13:00:00,0.0348,0.5,2.0,65.4,48.67,36.0,2.0
2020/04/09,14:00:00,0.0334,0.6,2.5,68.8,48.84,36.0,2.0
2020/04/09,15:00:00,0.0336,0.6,3.3,65.5,49.03,0.0,1.0
2020/04/09,16:00:00,0.032,0.6,4.6,65.1,48.63,36.0,1.0
2020/04/09,17:00:00,0.0321,0.3,4.1000000000000005,64.7,48.48,0.0,0.0
2020/04/09,18:00:00,0.0292,0.2,5.7,66.0,47.75,311.0,1.0
2020/04/09,19:00:00,0.0254,0.2,7.2,68.5,47.56,0.0,0.0
2020/04/09,20:00:00,0.024,0.3,9.4,69.8,47.08,0.0,1.0
2020/04/09,21:00:00,0.0205,0.2,10.5,68.2,47.0,0.0,0.0
2020/04/09,22:00:00,0.0123,0.3,16.6,68.6,46.82,0.0,1.0
2020/04/09,23:00:00,0.0209,0.1,9.2,70.0,46.54,0.0,1.0
2020/04/10,00:00:00,0.0256,0.2,6.0,68.9,45.95,0.0,0.0
2020/04/10,01:00:00,0.0246,0.1,6.0,69.3,45.84,0.0,0.0
2020/04/10,02:00:00,0.0233,0.1,5.4,68.2,45.67,0.0,0.0
2020/04/10,03:00:00,0.0227,0.2,5.7,71.4,45.6,0.0,0.0
2020/04/10,04:00:00,0.0185,0.2,8.1,70.2,45.64,0.0,0.0
2020/04/10,05:00:00,0.0137,0.4,8.9,71.6,45.74,0.0,0.0
2020/04/10,06:00:00,0.0119,3.6,14.6,67.0,46.19,334.0,2.0
2020/04/10,07:00:00,0.017,3.4,11.0,67.5,47.94,342.0,3.0
2020/04/10,08:00:00,0.029,8.5,8.7,58.2,50.72,17.0,1.0
2020/04/10,09:00:00,0.0364,0.7,2.7,51.5,52.43,76.0,3.0
2020/04/10,10:00:00,0.0385,0.4,1.7,48.3,54.04,67.0,5.0
2020/04/10,11:00:00,0.043,0.4,1.1,42.7,55.81,59.0,8.0
2020/04/10,12:00:00,0.0431,0.3,1.1,40.2,56.3,36.0,8.0
2020/04/10,13:00:00,0.0403,0.4,1.3,44.2,56.3,65.0,5.0
2020/04/10,14:00:00,0.0378,0.4,1.7,52.5,53.94,66.0,4.0
2020/04/10,15:00:00,0.0378,0.5,1.9,52.2,54.43,63.0,1.0
2020/04/10,16:00:00,0.0397,0.3,1.5,44.1,56.84,69.0,4.0
2020/04/10,17:00:00,0.0372,0.3,2.1,47.7,56.07,14.0,3.0
2020/04/10,18:00:00,0.0302,0.5,4.0,51.1,54.57,350.0,4.0
2020/04/10,19:00:00,0.0184,0.2,5.8999999999999995,60.1,51.49,154.0,2.0
2020/04/10,20:00:00,0.0133,0.3,6.8999999999999995,64.6,50.45,174.0,3.0
2020/04/10,21:00:00,0.0106,0.3,7.0,68.0,49.97,0.0,0.0
2020/04/10,22:00:00,0.0074,0.4,5.1000000000000005,70.8,49.28,0.0,1.0
2020/04/10,23:00:00,0.0056,0.4,6.5,69.7,49.42,159.0,2.0
2020/04/11,00:00:00,0.0056,0.6,6.2,69.2,48.85,151.0,1.0
2020/04/11,01:00:00,0.0042,0.3,5.3,70.5,46.45,127.0,2.0
2020/04/11,02:00:00,0.0077,0.3,3.8,69.6,45.1,134.0,2.0
2020/04/11,03:00:00,0.0033,5.7,6.4,69.6,43.63,152.0,2.0
2020/04/11,04:00:00,0.0042,1.0,6.2,72.3,42.79,139.0,2.0
2020/04/11,05:00:00,0.0036,2.5,8.1,69.0,43.01,132.0,2.0
2020/04/11,06:00:00,0.0054,12.4,9.2,67.0,46.61,0.0,1.0
2020/04/11,07:00:00,0.0105,12.1,9.6,55.9,53.53,0.0,0.0
2020/04/11,08:00:00,0.0329,2.2,4.1000000000000005,37.4,60.32,113.0,1.0
2020/04/11,09:00:00,0.0418,0.4,1.9,30.2,63.87,0.0,0.0
2020/04/11,10:00:00,0.0449,0.3,1.7,28.2,66.75,329.0,2.0
2020/04/11,11:00:00,0.0473,0.5,2.0,24.8,69.04,0.0,1.0
2020/04/11,12:00:00,0.0495,0.5,2.5,25.2,70.43,170.0,3.0
2020/04/11,13:00:00,0.0477,0.8,2.7,24.3,71.2,194.0,5.0
2020/04/11,14:00:00,0.0462,0.5,1.6,19.0,71.62,232.0,5.0
2020/04/11,15:00:00,0.0486,0.5,2.6,25.9,70.61,187.0,4.0
2020/04/11,16:00:00,0.0517,0.5,3.5,31.8,67.67,175.0,9.0
2020/04/11,17:00:00,0.0488,0.4,4.4,35.1,64.6,173.0,9.0
2020/04/11,18:00:00,0.0411,0.2,5.2,42.7,60.84,185.0,7.0
2020/04/11,19:00:00,0.0357,0.2,5.6,52.0,58.16,199.0,6.0
2020/04/11,20:00:00,0.034,0.3,5.4,56.3,56.04,192.0,7.0
2020/04/11,21:00:00,0.0322,0.1,5.8999999999999995,60.9,54.76,193.0,6.0
2020/04/11,22:00:00,0.0322,0.2,4.0,61.4,53.53,201.0,6.0
2020/04/11,23:00:00,0.0322,0.1,3.4,63.8,53.3,202.0,5.0
2020/04/12,00:00:00,0.0365,0.2,1.9,64.4,53.52,176.0,5.0
2020/04/12,01:00:00,0.0365,0.1,2.5,61.3,53.63,176.0,5.0
2020/04/12,02:00:00,0.0345,0.1,2.9,61.7,53.78,193.0,3.0
2020/04/12,03:00:00,0.033,0.1,3.3,63.5,53.76,191.0,4.0
2020/04/12,04:00:00,0.0345,0.1,3.0,56.8,53.64,187.0,3.0
2020/04/12,05:00:00,0.034,0.2,3.2,60.3,53.63,201.0,1.0
2020/04/12,06:00:00,0.0346,0.2,3.0,60.6,53.85,178.0,5.0
2020/04/12,07:00:00,0.0377,0.2,2.4,59.7,54.39,167.0,6.0
2020/04/12,08:00:00,0.036,0.6,2.8,61.3,54.86,175.0,6.0
2020/04/12,09:00:00,0.0333,0.7,4.3,61.2,54.91,168.0,5.0
2020/04/12,10:00:00,0.0346,0.5,4.0,62.1,54.8,171.0,6.0
2020/04/12,11:00:00,0.0355,1.2,4.5,59.3,55.45,179.0,7.0
2020/04/12,12:00:00,0.0375,1.0,4.7,56.7,56.45,186.0,6.0
2020/04/12,13:00:00,0.0388,0.5,3.8,57.1,56.09,201.0,6.0
2020/04/12,14:00:00,0.0395,0.6,3.8,58.2,56.31,189.0,6.0
2020/04/12,15:00:00,0.0397,0.3,3.4,57.7,56.19,199.0,5.0
2020/04/12,16:00:00,0.0375,0.3,3.6,59.7,55.66,184.0,5.0
2020/04/12,17:00:00,0.0385,0.5,3.1,61.2,54.72,177.0,6.0
2020/04/12,18:00:00,0.0339,0.3,3.6,62.8,54.07,165.0,3.0
2020/04/12,19:00:00,0.0343,0.1,3.2,63.9,53.97,166.0,4.0
2020/04/12,20:00:00,0.0337,0.5,2.9,65.9,53.74,166.0,3.0
2020/04/12,21:00:00,0.0331,0.1,2.6,64.6,53.65,173.0,3.0
2020/04/12,22:00:00,0.0326,0.2,1.6,62.7,53.69,160.0,2.0
2020/04/12,23:00:00,0.0296,0.1,2.4,67.8,53.16,50.0,1.0
2020/04/13,00:00:00,0.0314,0.1,1.3,67.7,52.45,0.0,1.0
2020/04/13,01:00:00,0.03,0.1,1.5,68.5,52.45,0.0,0.0
2020/04/13,02:00:00,0.0224,0.1,2.5,68.3,52.63,0.0,1.0
2020/04/13,03:00:00,0.0211,0.1,2.8,68.5,52.56,350.0,1.0
2020/04/13,04:00:00,0.0172,0.2,4.5,67.5,52.46,0.0,1.0
2020/04/13,05:00:00,0.0259,0.2,3.4,71.4,51.51,39.0,2.0
2020/04/13,06:00:00,0.029,0.7,4.2,64.1,52.39,12.0,1.0
2020/04/13,07:00:00,0.033,0.8,2.8,55.5,55.53,0.0,0.0
2020/04/13,08:00:00,0.0354,0.7,2.3,45.7,57.91,0.0,1.0
2020/04/13,09:00:00,0.0371,1.0,2.8,42.4,60.76,324.0,1.0
2020/04/13,10:00:00,0.0365,1.0,3.0,42.7,62.25,297.0,1.0
2020/04/13,11:00:00,0.0373,1.6,4.3,40.6,62.98,173.0,6.0
2020/04/13,12:00:00,0.0393,0.7,3.1,45.1,63.05,178.0,8.0
2020/04/13,13:00:00,0.0378,0.9,3.2,47.9,61.12,163.0,11.0
2020/04/13,14:00:00,0.0366,1.2,4.3,45.8,60.88,168.0,9.0
2020/04/13,15:00:00,0.0375,1.0,5.5,46.3,59.98,174.0,9.0
2020/04/13,16:00:00,0.0377,1.2,5.6,46.8,59.78,174.0,8.0
2020/04/13,17:00:00,0.0343,0.6,7.4,48.0,58.69,174.0,6.0
2020/04/13,18:00:00,0.0312,0.6,9.799999999999999,49.7,57.83,184.0,4.0
2020/04/13,19:00:00,0.0253,0.2,10.9,52.1,56.19,218.0,1.0
2020/04/13,20:00:00,0.0143,0.5,10.3,62.1,53.02,0.0,1.0
2020/04/13,21:00:00,0.0088,0.3,9.299999999999999,64.7,50.67,132.0,1.0
2020/04/13,22:00:00,0.0068,0.4,6.4,67.9,49.23,112.0,1.0
2020/04/13,23:00:00,0.0065,0.4,7.1000000000000005,67.2,48.34,116.0,1.0
2020/04/14,00:00:00,0.005,0.4,5.4,69.0,47.38,120.0,1.0
2020/04/14,01:00:00,0.0039,0.4,6.4,69.8,46.5,0.0,1.0
2020/04/14,02:00:00,0.0022,1.5,5.7,69.8,45.11,125.0,2.0
2020/04/14,03:00:00,0.0022,0.8,4.7,70.2,44.81,0.0,1.0
2020/04/14,04:00:00,0.0073,2.1,9.6,70.0,46.48,53.0,1.0
2020/04/14,05:00:00,0.0106,0.9,6.4,71.1,47.09,13.0,1.0
2020/04/14,06:00:00,0.0096,5.3,10.0,70.3,47.69,347.0,2.0
2020/04/14,07:00:00,0.0163,6.8999999999999995,7.6,57.6,53.54,348.0,4.0
2020/04/14,08:00:00,0.0456,0.7,1.9,10.8,65.33,42.0,11.0
2020/04/14,09:00:00,0.0473,0.3,1.1,6.6,67.35,43.0,12.0
2020/04/14,10:00:00,0.0486,0.3,1.0,5.4,68.81,39.0,12.0
2020/04/14,11:00:00,0.0498,0.3,1.0,5.9,70.01,39.0,12.0
2020/04/14,12:00:00,0.051,0.2,1.0,5.5,71.35,52.0,10.0
2020/04/14,13:00:00,0.0515,0.3,1.1,7.5,72.79,62.0,8.0
2020/04/14,14:00:00,0.0514,0.6,1.3,6.4,73.57,63.0,7.0
2020/04/14,15:00:00,0.0516,0.4,1.3,6.1,74.23,52.0,7.0
2020/04/14,16:00:00,0.0525,0.2,0.8,6.2,73.81,56.0,7.0
2020/04/14,17:00:00,0.0523,0.1,1.1,6.3,72.63,43.0,6.0
2020/04/14,18:00:00,0.0424,0.1,2.5,11.8,68.08,43.0,2.0
2020/04/14,19:00:00,0.028,0.2,9.9,20.2,60.68,152.0,3.0
2020/04/14,20:00:00,0.0179,0.7,11.2,31.4,55.39,142.0,2.0
2020/04/14,21:00:00,0.0185,3.0,11.1,35.0,52.01,130.0,3.0
2020/04/14,22:00:00,0.0171,0.2,8.5,39.9,49.77,133.0,2.0
2020/04/14,23:00:00,0.0171,0.3,7.3,44.7,47.45,142.0,2.0
2020/04/15,00:00:00,0.0165,0.2,5.3,46.4,45.94,152.0,2.0
2020/04/15,01:00:00,0.018,0.2,5.7,45.8,45.24,131.0,2.0
2020/04/15,02:00:00,0.0163,0.3,7.3,49.4,44.28,141.0,2.0
2020/04/15,03:00:00,0.0163,0.2,6.8,47.5,43.96,146.0,2.0
2020/04/15,04:00:00,0.0088,0.7,10.8,54.5,42.6,148.0,1.0
2020/04/15,05:00:00,0.005,6.4,14.200000000000001,56.9,42.62,0.0,1.0
2020/04/15,06:00:00,0.0082,18.5,18.1,65.5,48.03,115.0,2.0
2020/04/15,07:00:00,0.0184,8.5,12.200000000000001,32.8,58.71,0.0,0.0
2020/04/15,08:00:00,0.0342,3.5,8.0,23.6,65.65,0.0,1.0
2020/04/15,09:00:00,0.0463,1.4,4.7,15.2,69.63,0.0,1.0
2020/04/15,10:00:00,0.0528,0.7,3.3,7.9,74.59,36.0,1.0
2020/04/15,11:00:00,0.0567,0.7,3.1,10.2,77.5,308.0,2.0
2020/04/15,12:00:00,0.0577,0.5,2.5,9.5,78.52,275.0,3.0
2020/04/15,13:00:00,0.0586,0.7,2.4,6.9,78.43,243.0,6.0
2020/04/15,14:00:00,0.0571,0.5,2.1,4.0,78.45,260.0,8.0
2020/04/15,15:00:00,0.0561,0.5,1.9,4.0,77.39,234.0,8.0
2020/04/15,16:00:00,0.0562,0.7,2.7,8.1,75.67,246.0,6.0
2020/04/15,17:00:00,0.0566,0.3,2.9,10.6,73.71,264.0,4.0
2020/04/15,18:00:00,0.0494,0.2,5.3,15.3,69.37,267.0,2.0
2020/04/15,19:00:00,0.0265,0.2,10.8,31.5,60.38,137.0,3.0
2020/04/15,20:00:00,0.0204,2.3,16.0,36.3,56.4,144.0,3.0
2020/04/15,21:00:00,0.0205,0.5,14.1,39.4,54.71,134.0,2.0
2020/04/15,22:00:00,0.0192,0.4,7.7,45.3,52.86,138.0,1.0
2020/04/15,23:00:00,0.0186,0.3,6.8999999999999995,52.7,50.64,145.0,2.0
2020/04/16,00:00:00,0.0172,0.4,6.7,54.5,49.18,130.0,2.0
2020/04/16,01:00:00,0.0154,0.3,7.5,53.4,48.11,137.0,1.0
2020/04/16,02:00:00,0.0114,0.4,8.200000000000001,57.0,47.17,0.0,1.0
2020/04/16,03:00:00,0.0062,0.5,10.200000000000001,60.9,46.09,0.0,1.0
2020/04/16,04:00:00,0.004,1.6,10.9,62.5,44.92,0.0,1.0
2020/04/16,05:00:00,0.0012,13.700000000000001,14.8,62.3,45.05,0.0,1.0
2020/04/16,06:00:00,0.0066,18.4,15.100000000000001,51.7,50.45,0.0,1.0
2020/04/16,07:00:00,0.0158,12.0,14.6,39.5,56.41,328.0,1.0
2020/04/16,08:00:00,0.032,5.7,10.6,28.3,62.21,189.0,2.0
2020/04/16,09:00:00,0.0485,3.0,9.2,24.1,65.2,173.0,9.0
2020/04/16,10:00:00,0.0538,1.8,6.8999999999999995,21.0,67.5,176.0,8.0
2020/04/16,11:00:00,0.0575,2.0,7.5,18.1,69.39,185.0,8.0
2020/04/16,12:00:00,0.0621,1.6,7.6,16.1,70.69,183.0,9.0
2020/04/16,13:00:00,0.0676,1.0,6.6,22.5,71.48,175.0,9.0
2020/04/16,14:00:00,0.069,0.6,5.4,23.4,71.92,179.0,8.0
2020/04/16,15:00:00,0.0654,0.6,4.5,20.2,71.58,180.0,9.0
2020/04/16,16:00:00,0.0601,0.9,5.8999999999999995,29.9,68.88,170.0,9.0
2020/04/16,17:00:00,0.0515,0.5,6.8999999999999995,41.9,65.07,182.0,8.0
2020/04/16,18:00:00,0.0432,0.2,7.6,48.7,61.47,181.0,3.0
2020/04/16,19:00:00,0.0378,0.5,8.1,55.2,58.39,189.0,5.0
2020/04/16,20:00:00,0.0326,2.0,9.799999999999999,58.0,57.31,200.0,6.0
2020/04/16,21:00:00,0.0283,0.5,10.200000000000001,61.2,56.16,173.0,3.0
2020/04/16,22:00:00,0.0195,0.3,8.7,64.2,53.89,133.0,2.0
2020/04/16,23:00:00,0.0247,0.3,9.2,62.2,54.97,184.0,3.0
2020/04/17,00:00:00,0.0249,0.3,8.4,63.8,54.31,190.0,8.0
2020/04/17,01:00:00,0.0256,0.3,8.1,62.9,53.27,194.0,8.0
2020/04/17,02:00:00,0.0322,0.2,5.4,61.0,53.22,199.0,7.0
2020/04/17,03:00:00,0.0339,0.2,4.8999999999999995,60.9,53.21,202.0,4.0
2020/04/17,04:00:00,0.0272,0.5,8.0,57.7,52.7,226.0,2.0
2020/04/17,05:00:00,0.0205,1.6,13.299999999999999,59.1,52.16,0.0,1.0
2020/04/17,06:00:00,0.0133,2.3,16.5,60.8,52.07,179.0,2.0
2020/04/17,07:00:00,0.018,1.8,14.200000000000001,60.0,53.29,160.0,2.0
2020/04/17,08:00:00,0.0269,1.8,11.1,56.8,54.26,177.0,4.0
2020/04/17,09:00:00,0.0318,2.8,9.700000000000001,50.3,55.6,176.0,6.0
2020/04/17,10:00:00,0.0342,3.1,10.0,48.9,57.43,166.0,6.0
2020/04/17,11:00:00,0.0359,2.9,11.6,47.2,57.09,180.0,6.0
2020/04/17,12:00:00,0.0444,2.7,8.0,38.8,60.21,179.0,7.0
2020/04/17,13:00:00,0.0465,1.3,5.7,35.9,61.42,215.0,6.0
2020/04/17,14:00:00,0.0469,1.0,5.3,35.1,62.24,203.0,5.0
2020/04/17,15:00:00,0.0493,0.9,4.2,31.6,62.88,186.0,6.0
2020/04/17,16:00:00,0.0494,0.6,3.8,35.6,62.31,170.0,7.0
2020/04/17,17:00:00,0.0444,0.5,3.7,37.3,60.74,179.0,8.0
2020/04/17,18:00:00,0.0353,0.7,6.2,43.4,57.93,181.0,4.0
2020/04/17,19:00:00,0.0332,0.3,6.0,47.4,56.25,198.0,3.0
2020/04/17,20:00:00,0.0328,0.3,5.5,48.0,56.06,179.0,5.0
2020/04/17,21:00:00,0.0309,0.3,4.8,47.3,55.5,174.0,3.0
2020/04/17,22:00:00,0.0303,0.1,2.7,54.1,53.93,184.0,4.0
2020/04/17,23:00:00,0.0279,0.2,3.6,60.0,53.02,175.0,3.0
2020/04/18,00:00:00,0.0312,0.2,2.6,59.3,53.47,220.0,3.0
2020/04/18,01:00:00,0.0307,0.1,3.7,55.6,53.8,228.0,2.0
2020/04/18,02:00:00,0.0271,0.2,3.8,58.2,53.72,0.0,1.0
2020/04/18,03:00:00,0.029,0.1,4.0,60.4,53.66,171.0,4.0
2020/04/18,04:00:00,0.0238,0.2,5.0,58.9,53.68,194.0,2.0
2020/04/18,05:00:00,0.0232,0.3,5.8999999999999995,58.5,53.73,230.0,1.0
2020/04/18,06:00:00,0.0268,0.9,4.8,58.5,53.95,321.0,2.0
2020/04/18,07:00:00,0.0301,0.6,3.5,54.9,54.75,294.0,1.0
2020/04/18,08:00:00,0.0347,0.9,3.8,47.9,56.73,165.0,3.0
2020/04/18,09:00:00,0.0372,0.9,3.1,42.5,59.09,179.0,4.0
2020/04/18,10:00:00,0.0387,0.5,2.3,37.9,60.39,249.0,2.0
2020/04/18,11:00:00,0.0395,0.6,3.0,38.6,60.85,180.0,4.0
2020/04/18,12:00:00,0.0402,0.4,2.8,41.4,60.62,180.0,5.0
2020/04/18,13:00:00,0.0395,0.4,2.9,44.3,60.42,164.0,6.0
2020/04/18,14:00:00,0.0382,0.4,3.4,45.1,59.38,165.0,6.0
2020/04/18,15:00:00,0.038,0.4,3.6,44.3,59.3,202.0,3.0
2020/04/18,16:00:00,0.0393,0.3,3.1,43.8,58.65,245.0,2.0
2020/04/18,17:00:00,0.0384,0.3,2.6,41.9,57.78,294.0,3.0
2020/04/18,18:00:00,0.0364,0.2,2.3,47.3,56.95,96.0,1.0
2020/04/18,19:00:00,0.0354,0.1,2.8,47.7,55.72,159.0,3.0
2020/04/18,20:00:00,0.0295,0.1,3.9,51.3,54.99,0.0,1.0
2020/04/18,21:00:00,0.0302,0.1,3.7,50.5,54.8,0.0,1.0
2020/04/18,22:00:00,0.0313,0.1,2.2,53.6,54.51,30.0,1.0
2020/04/18,23:00:00,0.0314,0.1,2.1,55.5,53.75,21.0,2.0
2020/04/19,00:00:00,0.0308,0.2,1.8,58.2,53.09,33.0,1.0
2020/04/19,01:00:00,0.0293,0.1,1.9,60.1,52.7,0.0,1.0
2020/04/19,02:00:00,0.0219,0.2,2.6,63.4,51.54,102.0,1.0
2020/04/19,03:00:00,0.0197,0.2,2.4,66.6,49.36,116.0,1.0
2020/04/19,04:00:00,0.0103,3.2,5.0,67.6,46.74,124.0,2.0
2020/04/19,05:00:00,0.0077,0.5,4.4,68.3,46.02,154.0,2.0
2020/04/19,06:00:00,0.0122,1.5,5.0,65.6,49.37,0.0,1.0
2020/04/19,07:00:00,0.0285,0.7,2.8,55.0,54.0,0.0,0.0
2020/04/19,08:00:00,0.0333,0.7,3.1,49.0,56.16,332.0,2.0
2020/04/19,09:00:00,0.038,0.7,2.9,46.0,58.49,189.0,4.0
2020/04/19,10:00:00,0.0395,0.5,2.4,40.7,60.57,187.0,5.0
2020/04/19,11:00:00,0.0388,0.7,1.9,37.9,61.38,229.0,4.0
2020/04/19,12:00:00,0.0399,0.5,1.8,38.0,62.55,185.0,5.0
2020/04/19,13:00:00,0.0418,0.4,1.9,36.6,63.74,142.0,5.0
2020/04/19,14:00:00,0.044,0.4,1.9,34.6,64.58,171.0,7.0
2020/04/19,15:00:00,0.0424,0.3,1.8,38.9,64.0,177.0,6.0
2020/04/19,16:00:00,0.0405,0.2,1.8,40.6,62.47,184.0,4.0
2020/04/19,17:00:00,0.0387,1.5,2.5,41.8,60.77,238.0,4.0
2020/04/19,18:00:00,0.0357,0.3,2.8,45.7,59.2,277.0,2.0
2020/04/19,19:00:00,0.033,0.1,2.5,47.3,57.4,342.0,3.0
2020/04/19,20:00:00,0.0312,0.1,2.4,52.6,55.99,36.0,2.0
2020/04/19,21:00:00,0.0308,0.1,2.2,54.4,55.23,12.0,2.0
2020/04/19,22:00:00,0.0279,0.1,2.2,57.7,54.0,29.0,1.0
2020/04/19,23:00:00,0.0214,0.1,2.5,63.0,51.7,0.0,1.0
2020/04/20,00:00:00,0.0111,0.3,3.1,66.1,49.46,150.0,2.0
2020/04/20,01:00:00,0.0091,0.2,3.2,67.9,48.74,0.0,1.0
2020/04/20,02:00:00,0.0086,0.3,4.3,68.8,49.68,160.0,1.0
2020/04/20,03:00:00,0.0088,0.2,4.8999999999999995,65.7,50.72,143.0,1.0
2020/04/20,04:00:00,0.006,0.4,4.1000000000000005,67.7,50.87,0.0,1.0
2020/04/20,05:00:00,0.0059,2.1,9.4,65.5,51.56,0.0,1.0
2020/04/20,06:00:00,0.0135,7.1000000000000005,12.4,58.8,53.78,188.0,2.0
2020/04/20,07:00:00,0.0243,4.0,8.200000000000001,54.6,56.44,178.0,3.0
2020/04/20,08:00:00,0.0324,1.4,5.7,50.0,58.1,179.0,4.0
2020/04/20,09:00:00,0.0323,1.9,5.8,46.5,59.3,182.0,5.0
2020/04/20,10:00:00,0.0337,1.7,4.6,44.0,61.12,193.0,4.0
2020/04/20,11:00:00,0.0381,1.5,4.6,40.9,62.62,179.0,5.0
2020/04/20,12:00:00,0.0398,1.1,3.2,38.2,64.24,195.0,6.0
2020/04/20,13:00:00,0.0418,0.6,2.7,38.8,64.19,219.0,7.0
2020/04/20,14:00:00,0.0424,0.6,2.1,36.7,63.87,237.0,7.0
2020/04/20,15:00:00,0.0381,0.7,2.6,41.0,62.74,298.0,7.0
2020/04/20,16:00:00,0.0367,0.5,2.3,41.6,61.81,290.0,6.0
2020/04/20,17:00:00,0.0368,0.3,2.3,49.3,60.8,291.0,5.0
2020/04/20,18:00:00,0.0354,0.2,2.9,52.1,58.68,324.0,4.0
2020/04/20,19:00:00,0.0305,0.1,3.1,56.1,56.85,55.0,1.0
2020/04/20,20:00:00,0.026,0.1,2.7,59.3,55.93,75.0,1.0
2020/04/20,21:00:00,0.0135,0.3,8.4,62.2,53.88,142.0,2.0
2020/04/20,22:00:00,0.0092,0.3,6.6,65.1,52.15,127.0,1.0
2020/04/20,23:00:00,0.0068,0.3,6.6,66.1,51.2,0.0,1.0
2020/04/21,00:00:00,0.0044,0.5,6.4,67.3,49.92,130.0,1.0
2020/04/21,01:00:00,0.0047,0.4,5.8999999999999995,68.4,49.57,116.0,1.0
2020/04/21,02:00:00,0.0074,0.3,5.7,67.3,50.41,0.0,1.0
2020/04/21,03:00:00,0.005,0.3,4.5,69.0,48.98,110.0,1.0
2020/04/21,04:00:00,0.0062,1.4,8.3,67.0,48.61,0.0,1.0
2020/04/21,05:00:00,0.0078,4.8999999999999995,12.6,61.0,49.61,311.0,1.0
2020/04/21,06:00:00,0.0284,3.5,7.8,46.5,56.25,345.0,6.0
2020/04/21,07:00:00,0.0395,1.1,3.0,38.7,59.62,336.0,10.0
2020/04/21,08:00:00,0.0394,0.6,1.9,32.0,62.53,338.0,8.0
2020/04/21,09:00:00,0.0413,0.7,2.0,27.5,64.66,333.0,10.0
2020/04/21,10:00:00,0.043,0.7,1.9,27.0,67.77,344.0,10.0
2020/04/21,11:00:00,0.0444,0.5,1.7,21.3,70.27,338.0,10.0
2020/04/21,12:00:00,0.0452,0.6,1.7,18.5,71.84,331.0,12.0
2020/04/21,13:00:00,0.0451,0.6,1.8,17.1,73.4,334.0,10.0
2020/04/21,14:00:00,0.0457,0.5,2.1,14.7,75.58,341.0,7.0
2020/04/21,15:00:00,0.0462,0.7,2.5,16.5,76.42,335.0,7.0
2020/04/21,16:00:00,0.0466,0.5,2.4,18.5,74.05,322.0,9.0
2020/04/21,17:00:00,0.0478,0.3,1.8,16.3,70.67,321.0,12.0
2020/04/21,18:00:00,0.05,0.2,1.8,19.9,67.4,329.0,12.0
2020/04/21,19:00:00,0.0502,0.1,2.1,23.4,64.98,317.0,8.0
2020/04/21,20:00:00,0.0504,0.1,2.0,27.9,63.96,320.0,9.0
2020/04/21,21:00:00,0.0499,0.1,1.8,27.2,63.5,332.0,7.0
2020/04/21,22:00:00,0.0343,0.1,4.0,35.7,58.68,0.0,0.0
2020/04/21,23:00:00,0.0259,0.1,4.6,44.8,54.53,117.0,1.0
2020/04/22,00:00:00,0.0208,0.2,5.0,52.5,51.82,130.0,2.0
2020/04/22,01:00:00,0.017,0.2,6.5,53.7,50.43,128.0,1.0
2020/04/22,02:00:00,0.0164,0.3,7.3,52.6,49.61,131.0,3.0
2020/04/22,03:00:00,0.0187,0.2,5.3,51.7,49.68,129.0,2.0
2020/04/22,04:00:00,0.0072,0.9,11.299999999999999,57.3,48.8,156.0,1.0
2020/04/22,05:00:00,0.0056,4.6,16.7,54.6,49.06,129.0,2.0
2020/04/22,06:00:00,0.0083,16.9,18.8,44.6,55.54,0.0,0.0
2020/04/22,07:00:00,0.0274,3.7,7.7,31.0,63.9,0.0,1.0
2020/04/22,08:00:00,0.0423,0.9,3.5,19.8,71.28,0.0,0.0
2020/04/22,09:00:00,0.0458,1.0,3.8,17.8,76.76,334.0,2.0
2020/04/22,10:00:00,0.051,0.5,2.3,11.4,80.92,337.0,3.0
2020/04/22,11:00:00,0.0534,0.5,2.4,9.7,83.58,310.0,2.0
2020/04/22,12:00:00,0.0548,0.4,2.1,8.7,86.38,339.0,4.0
2020/04/22,13:00:00,0.056,0.4,1.9,3.3,87.49,323.0,9.0
2020/04/22,14:00:00,0.0541,0.6,2.0,8.4,85.72,344.0,14.0
2020/04/22,15:00:00,0.0543,0.6,2.0,10.6,81.72,343.0,14.0
2020/04/22,16:00:00,0.0542,0.4,1.9,10.7,81.44,342.0,13.0
2020/04/22,17:00:00,0.0523,0.3,1.4,13.2,78.65,346.0,11.0
