date,time,ozone_anaheim,no_anaheim,no2_anaheim,RH_anaheim,TEMP_anaheim,WINDIR_anaheim,WINDSPEED_anaheim
2020/06/27,21:00:00,0.0292,0.0,1.0,78.6,66.84,187.0,2.0
2020/06/27,22:00:00,0.0293,0.1,0.6,77.9,66.81,178.0,3.0
2020/06/27,23:00:00,0.0288,0.1,0.9,78.2,66.43,184.0,4.0
2020/06/28,00:00:00,0.0293,0.0,0.2,75.8,66.21,183.0,3.0
2020/06/28,01:00:00,0.0289,0.0,0.1,75.7,65.86,160.0,4.0
2020/06/28,02:00:00,0.0283,0.0,0.3,77.1,65.53,187.0,3.0
2020/06/28,03:00:00,0.0286,0.0,0.2,74.8,65.83,177.0,4.0
2020/06/28,04:00:00,0.0273,0.1,0.1,75.8,65.74,165.0,3.0
2020/06/28,05:00:00,0.0258,0.1,0.5,79.8,65.34,190.0,4.0
2020/06/28,06:00:00,0.0246,0.2,0.8,84.3,64.87,202.0,3.0
2020/06/28,07:00:00,0.0243,0.4,1.1,83.4,65.36,200.0,3.0
2020/06/28,08:00:00,0.0247,0.6,1.4,79.7,66.38,191.0,4.0
2020/06/28,09:00:00,0.0269,0.5,0.9,71.1,68.04,163.0,4.0
2020/06/28,10:00:00,0.0261,0.4,1.1,73.1,67.91,190.0,3.0
2020/06/28,11:00:00,0.0263,0.3,0.9,72.3,68.57,206.0,3.0
2020/06/28,12:00:00,0.025,0.4,0.8,72.0,68.82,215.0,5.0
2020/06/28,13:00:00,0.0254,0.4,0.7,69.8,69.46,234.0,5.0
2020/06/28,14:00:00,0.0257,0.5,0.7,69.6,69.89,228.0,5.0
2020/06/28,15:00:00,0.0268,0.5,0.5,66.6,70.86,216.0,5.0
2020/06/28,16:00:00,0.026,0.4,1.1,70.3,69.38,227.0,6.0
2020/06/28,17:00:00,0.0244,0.3,1.3,74.2,67.67,226.0,6.0
2020/06/28,18:00:00,0.0231,0.3,1.3,74.7,66.85,215.0,5.0
2020/06/28,19:00:00,0.0243,0.1,1.0,75.4,66.14,216.0,4.0
2020/06/28,20:00:00,0.0251,0.1,0.9,76.8,65.91,193.0,4.0
2020/06/28,21:00:00,0.0231,0.1,1.2,81.6,65.26,188.0,4.0
2020/06/28,22:00:00,0.0224,0.1,1.0,85.7,64.46,173.0,3.0
2020/06/28,23:00:00,0.0218,0.1,0.7,83.2,64.76,199.0,3.0
2020/06/29,00:00:00,0.0232,0.1,0.1,80.6,64.28,215.0,4.0
2020/06/29,01:00:00,0.023,0.1,0.4,78.9,63.98,194.0,2.0
2020/06/29,02:00:00,0.0241,0.1,0.5,78.5,63.37,178.0,3.0
2020/06/29,03:00:00,0.0237,0.1,1.0,85.1,62.58,144.0,2.0
2020/06/29,04:00:00,0.0162,1.0,5.6,85.8,62.95,127.0,3.0
2020/06/29,05:00:00,0.0158,0.9,4.8999999999999995,84.4,63.49,116.0,3.0
2020/06/29,06:00:00,0.0154,5.2,7.4,81.1,64.1,129.0,3.0
2020/06/29,07:00:00,0.02,3.0,5.7,76.4,65.52,155.0,3.0
2020/06/29,08:00:00,0.028,1.2,2.8,73.5,66.17,217.0,4.0
2020/06/29,09:00:00,0.0321,0.9,2.0,65.1,68.35,225.0,4.0
2020/06/29,10:00:00,0.0352,0.5,1.1,61.5,69.67,227.0,5.0
2020/06/29,11:00:00,0.0339,0.4,0.7,58.6,70.72,207.0,5.0
2020/06/29,12:00:00,0.0335,0.5,0.7,55.1,72.28,216.0,6.0
2020/06/29,13:00:00,0.0325,0.4,0.6,55.3,71.95,220.0,7.0
2020/06/29,14:00:00,0.0327,0.4,0.5,55.3,71.83,211.0,6.0
2020/06/29,15:00:00,0.0334,0.4,0.7,57.0,71.09,194.0,6.0
2020/06/29,16:00:00,0.0347,0.6,1.3,62.0,70.17,231.0,6.0
2020/06/29,17:00:00,0.0345,0.4,1.4,63.9,69.05,223.0,6.0
2020/06/29,18:00:00,0.0326,0.2,1.5,67.0,67.55,226.0,5.0
2020/06/29,19:00:00,0.0312,0.1,1.9,71.0,66.01,231.0,5.0
2020/06/29,20:00:00,0.0298,0.1,2.0,73.5,65.27,233.0,3.0
2020/06/29,21:00:00,0.0287,0.1,2.3,75.8,64.92,244.0,2.0
2020/06/29,22:00:00,0.0282,0.1,2.1,77.0,64.62,208.0,1.0
2020/06/29,23:00:00,0.026,0.1,2.4,78.6,64.21,196.0,2.0
2020/06/30,00:00:00,0.0257,0.1,2.0,80.0,64.1,223.0,2.0
2020/06/30,01:00:00,0.0281,0.2,1.1,79.6,64.39,231.0,1.0
2020/06/30,02:00:00,0.0184,0.3,5.2,74.1,64.54,114.0,2.0
2020/06/30,03:00:00,0.0192,0.2,5.1000000000000005,72.7,64.67,128.0,2.0
2020/06/30,04:00:00,0.0147,0.7,11.299999999999999,74.0,64.77,0.0,1.0
2020/06/30,05:00:00,0.0087,2.3,18.8,75.6,64.73,0.0,1.0
2020/06/30,06:00:00,0.0139,2.8,14.3,74.8,65.28,313.0,1.0
2020/06/30,07:00:00,0.0176,3.5,12.8,71.7,66.48,0.0,1.0
2020/06/30,08:00:00,0.0253,2.6,8.5,67.8,67.64,266.0,1.0
2020/06/30,09:00:00,0.0343,2.3,5.2,60.5,70.75,316.0,1.0
2020/06/30,10:00:00,0.0428,1.3,4.2,56.2,73.01,268.0,2.0
2020/06/30,11:00:00,0.0439,1.4,4.6,57.5,73.93,237.0,5.0
2020/06/30,12:00:00,0.0447,1.3,4.2,58.3,74.15,237.0,7.0
2020/06/30,13:00:00,0.0426,0.9,2.7,58.6,74.08,241.0,7.0
2020/06/30,14:00:00,0.0425,0.9,2.8,58.2,74.11,230.0,8.0
2020/06/30,15:00:00,0.0396,1.0,3.1,58.4,73.78,225.0,8.0
2020/06/30,16:00:00,0.0371,1.2,3.8,59.6,73.03,243.0,7.0
2020/06/30,17:00:00,0.0341,0.8,3.2,64.3,70.91,226.0,7.0
2020/06/30,18:00:00,0.0324,0.3,2.7,71.7,67.88,222.0,6.0
2020/06/30,19:00:00,0.0306,0.1,2.8,77.9,65.74,223.0,5.0
2020/06/30,20:00:00,0.0295,0.1,2.4,81.6,64.82,223.0,4.0
2020/06/30,21:00:00,0.0286,0.1,2.4,84.1,64.02,213.0,3.0
2020/06/30,22:00:00,0.0323,0.1,1.3,83.2,63.92,198.0,2.0
2020/06/30,23:00:00,0.0321,0.1,1.4,82.3,64.46,183.0,1.0
2020/07/01,00:00:00,0.0333,0.1,1.1,82.1,64.52,0.0,1.0
2020/07/01,01:00:00,0.0338,0.1,1.1,81.5,64.75,0.0,1.0
2020/07/01,02:00:00,0.0328,0.1,1.7,80.5,65.14,229.0,1.0
2020/07/01,03:00:00,0.0329,0.1,1.5,80.5,65.03,226.0,2.0
2020/07/01,04:00:00,0.033,0.2,1.8,79.3,65.22,205.0,2.0
2020/07/01,05:00:00,0.0332,0.2,2.3,79.8,65.21,201.0,3.0
2020/07/01,06:00:00,0.0335,0.3,3.2,80.3,65.36,194.0,2.0
2020/07/01,07:00:00,0.0348,0.4,3.4,83.4,65.17,214.0,3.0
2020/07/01,08:00:00,0.0352,0.5,3.7,87.5,64.68,230.0,4.0
2020/07/01,09:00:00,0.0354,0.5,3.4,87.1,64.82,231.0,3.0
2020/07/01,10:00:00,0.0367,0.6,2.6,86.1,65.31,234.0,3.0
2020/07/01,11:00:00,0.0392,0.6,2.3,78.8,67.38,210.0,3.0
2020/07/01,12:00:00,0.0446,0.5,2.0,73.4,68.91,210.0,3.0
2020/07/01,13:00:00,0.0465,0.7,2.0,67.4,71.23,242.0,3.0
2020/07/01,14:00:00,0.046,0.5,1.7,63.1,72.54,226.0,5.0
2020/07/01,15:00:00,0.0454,0.5,1.7,60.9,72.81,223.0,4.0
2020/07/01,16:00:00,0.0439,0.5,1.8,62.7,72.04,229.0,6.0
2020/07/01,17:00:00,0.0403,0.4,1.6,67.6,69.58,232.0,6.0
2020/07/01,18:00:00,0.0367,0.2,1.7,72.1,67.66,231.0,5.0
2020/07/01,19:00:00,0.0342,0.1,2.0,76.4,65.88,234.0,5.0
2020/07/01,20:00:00,0.0312,0.2,2.5,78.6,64.99,229.0,3.0
2020/07/01,21:00:00,0.0301,0.2,2.4,79.6,64.77,204.0,3.0
2020/07/01,22:00:00,0.0322,0.1,1.5,79.6,65.18,183.0,3.0
2020/07/01,23:00:00,0.0327,0.1,1.1,81.2,64.76,155.0,3.0
2020/07/02,00:00:00,0.0321,0.1,0.6,82.1,64.39,158.0,2.0
2020/07/02,01:00:00,0.0318,0.1,0.3,82.5,64.02,136.0,2.0
2020/07/02,02:00:00,0.0369,0.1,0.6,78.4,64.59,162.0,2.0
2020/07/02,03:00:00,0.0388,0.0,0.4,76.7,64.55,154.0,2.0
2020/07/02,04:00:00,0.0391,0.1,1.1,77.1,64.64,151.0,2.0
2020/07/02,05:00:00,0.0377,0.1,1.8,76.5,65.04,156.0,1.0
2020/07/02,06:00:00,0.0369,0.2,2.9,75.6,65.62,181.0,1.0
2020/07/02,07:00:00,0.0378,0.5,4.0,73.8,66.19,162.0,1.0
2020/07/02,08:00:00,0.0376,0.8,4.7,72.4,66.71,179.0,3.0
2020/07/02,09:00:00,0.0387,1.1,3.9,70.2,67.88,193.0,3.0
2020/07/02,10:00:00,0.044,1.2,3.4,65.2,70.42,200.0,2.0
2020/07/02,11:00:00,0.0524,0.6,2.4,59.0,73.43,235.0,3.0
2020/07/02,12:00:00,0.0493,0.4,1.8,58.0,74.67,228.0,5.0
2020/07/02,13:00:00,0.0499,0.5,2.0,55.3,75.73,238.0,5.0
2020/07/02,14:00:00,0.0491,0.6,2.1,54.7,75.7,239.0,6.0
2020/07/02,15:00:00,0.0459,0.7,2.3,54.0,75.45,230.0,5.0
2020/07/02,16:00:00,0.0409,0.8,3.0,57.8,74.52,226.0,6.0
2020/07/02,17:00:00,0.0353,0.6,2.8,62.3,72.62,222.0,6.0
2020/07/02,18:00:00,0.0322,0.3,2.8,65.8,70.63,210.0,5.0
2020/07/02,19:00:00,0.0284,0.2,4.3,71.0,68.69,212.0,4.0
2020/07/02,20:00:00,0.0219,0.3,7.0,77.1,67.04,202.0,3.0
2020/07/02,21:00:00,0.0191,0.3,8.200000000000001,78.0,66.49,224.0,2.0
2020/07/02,22:00:00,0.0205,0.5,8.5,76.9,65.96,292.0,2.0
2020/07/02,23:00:00,0.019,0.4,8.8,80.0,65.11,287.0,2.0
2020/07/03,00:00:00,0.016,0.8,12.9,82.0,64.67,351.0,1.0
2020/07/03,01:00:00,0.0147,1.0,14.0,83.2,64.02,358.0,1.0
2020/07/03,02:00:00,0.0142,1.0,13.4,84.1,63.19,349.0,2.0
2020/07/03,03:00:00,0.009,1.8,16.9,85.8,62.44,352.0,2.0
2020/07/03,04:00:00,0.0051,4.1000000000000005,18.0,87.3,61.9,343.0,2.0
2020/07/03,05:00:00,0.0079,6.1000000000000005,17.2,87.7,62.28,284.0,2.0
2020/07/03,06:00:00,0.0122,10.4,16.400000000000002,83.0,65.01,297.0,2.0
2020/07/03,07:00:00,0.0163,10.8,15.6,75.4,68.13,295.0,2.0
2020/07/03,08:00:00,0.0264,5.8,11.299999999999999,67.9,71.45,235.0,2.0
2020/07/03,09:00:00,0.042,2.3,7.6,58.8,75.32,246.0,2.0
2020/07/03,10:00:00,0.0505,1.9,7.8,53.1,78.44,239.0,3.0
2020/07/03,11:00:00,0.0518,1.7,7.4,52.7,79.58,238.0,5.0
2020/07/03,12:00:00,0.0593,1.1,5.8999999999999995,52.4,80.08,233.0,5.0
2020/07/03,13:00:00,0.0606,1.0,5.3,52.7,80.26,233.0,6.0
2020/07/03,14:00:00,0.0629,0.8,5.0,50.2,81.31,227.0,6.0
2020/07/03,15:00:00,0.0544,0.9,5.0,50.5,81.28,227.0,6.0
2020/07/03,16:00:00,0.0438,1.5,6.4,49.9,81.46,222.0,5.0
2020/07/03,17:00:00,0.0424,1.0,5.8,45.2,82.18,259.0,3.0
2020/07/03,18:00:00,0.0427,0.6,6.7,47.7,78.68,288.0,4.0
2020/07/03,19:00:00,0.0418,0.3,9.2,53.3,75.36,288.0,4.0
2020/07/03,20:00:00,0.0334,0.4,9.0,57.2,72.74,267.0,3.0
2020/07/03,21:00:00,0.029,0.4,7.6,59.8,70.7,257.0,2.0
2020/07/03,22:00:00,0.0265,0.4,7.3,64.0,69.58,283.0,2.0
2020/07/03,23:00:00,0.0216,0.5,8.3,69.4,68.55,255.0,2.0
2020/07/04,00:00:00,0.0178,0.5,8.0,76.9,67.2,203.0,2.0
2020/07/04,01:00:00,0.02,0.4,5.5,83.7,66.06,193.0,2.0
2020/07/04,02:00:00,0.021,0.4,4.5,86.8,65.23,169.0,1.0
2020/07/04,03:00:00,0.0209,0.4,5.8,83.9,65.77,0.0,1.0
2020/07/04,04:00:00,0.0169,0.6,5.6,85.5,64.8,0.0,1.0
2020/07/04,05:00:00,0.0171,1.2,6.1000000000000005,84.9,65.24,232.0,2.0
2020/07/04,06:00:00,0.0227,2.2,5.0,79.7,67.65,215.0,1.0
2020/07/04,07:00:00,0.027,1.9,4.5,71.9,70.96,218.0,1.0
2020/07/04,08:00:00,0.0376,1.4,4.4,61.3,74.53,226.0,2.0
2020/07/04,09:00:00,0.0479,1.1,4.2,51.2,78.09,226.0,3.0
2020/07/04,10:00:00,0.0477,1.0,3.9,53.3,78.83,236.0,6.0
2020/07/04,11:00:00,0.0508,0.7,2.6,47.8,79.02,240.0,5.0
2020/07/04,12:00:00,0.0506,0.6,2.0,42.3,80.96,231.0,6.0
2020/07/04,13:00:00,0.0563,0.5,2.3,41.3,82.53,226.0,5.0
2020/07/04,14:00:00,0.0586,0.5,2.6,42.0,83.47,216.0,6.0
2020/07/04,15:00:00,0.0568,0.4,2.6,41.5,83.5,216.0,5.0
2020/07/04,16:00:00,0.0483,0.6,2.9,45.5,82.1,196.0,5.0
2020/07/04,17:00:00,0.0453,0.6,4.2,38.2,82.85,250.0,4.0
2020/07/04,18:00:00,0.0362,0.5,3.8,33.1,80.63,289.0,4.0
2020/07/04,19:00:00,0.0373,0.5,5.4,42.6,76.71,270.0,3.0
2020/07/04,20:00:00,0.0298,1.3,10.5,41.9,74.48,262.0,3.0
2020/07/04,21:00:00,0.0288,0.6,10.0,43.3,73.72,275.0,1.0
2020/07/04,22:00:00,0.0277,0.7,9.5,43.9,72.73,270.0,1.0
2020/07/04,23:00:00,0.0047,4.7,19.599999999999998,70.3,69.76,225.0,3.0
2020/07/05,00:00:00,0.0261,0.5,4.1000000000000005,81.1,67.48,220.0,3.0
2020/07/05,01:00:00,0.0269,0.3,2.8,87.7,66.31,209.0,1.0
2020/07/05,02:00:00,0.0251,0.3,3.0,90.1,65.86,214.0,1.0
2020/07/05,03:00:00,0.0258,0.3,2.6,91.7,65.5,249.0,1.0
2020/07/05,04:00:00,0.0244,0.3,2.3,93.6,64.76,229.0,1.0
2020/07/05,05:00:00,0.0244,0.5,2.3,94.1,64.67,230.0,1.0
2020/07/05,06:00:00,0.0271,0.9,1.9,91.9,66.34,247.0,1.0
2020/07/05,07:00:00,0.0291,1.2,2.8,81.8,69.47,0.0,1.0
2020/07/05,08:00:00,0.0344,1.4,3.8,64.0,74.95,0.0,1.0
2020/07/05,09:00:00,0.0433,0.9,3.0,49.2,79.54,222.0,2.0
2020/07/05,10:00:00,0.0481,0.6,2.2,36.6,83.91,243.0,2.0
2020/07/05,11:00:00,0.0514,0.5,2.1,38.0,85.4,240.0,4.0
2020/07/05,12:00:00,0.0456,0.5,1.5,30.3,85.97,235.0,6.0
2020/07/05,13:00:00,0.0454,0.7,2.1,30.9,85.77,239.0,6.0
2020/07/05,14:00:00,0.0517,0.5,2.1,34.8,84.13,226.0,6.0
2020/07/05,15:00:00,0.0517,0.4,1.9,33.9,84.02,222.0,6.0
2020/07/05,16:00:00,0.046,0.4,1.6,32.3,83.25,215.0,6.0
2020/07/05,17:00:00,0.0426,0.3,1.7,33.7,81.97,205.0,5.0
2020/07/05,18:00:00,0.0362,0.3,3.7,41.4,79.11,219.0,5.0
2020/07/05,19:00:00,0.0296,0.2,4.2,59.0,75.1,195.0,3.0
2020/07/05,20:00:00,0.0243,0.4,5.2,72.9,72.49,189.0,2.0
2020/07/05,21:00:00,0.0211,0.4,5.6,78.5,71.23,191.0,2.0
2020/07/05,22:00:00,0.0196,0.4,4.7,83.6,69.79,190.0,2.0
2020/07/05,23:00:00,0.0189,0.4,4.1000000000000005,87.5,68.56,184.0,2.0
2020/07/06,00:00:00,0.0206,0.3,2.4,91.0,67.36,199.0,2.0
2020/07/06,01:00:00,0.0214,0.2,1.9,95.0,65.92,210.0,2.0
2020/07/06,02:00:00,0.0225,0.3,1.8,97.9,65.21,226.0,1.0
2020/07/06,03:00:00,0.0211,0.3,2.4,98.4,65.13,213.0,1.0
2020/07/06,04:00:00,0.019,0.4,3.1,98.2,64.89,182.0,2.0
2020/07/06,05:00:00,0.0167,1.2,5.0,97.6,64.88,223.0,1.0
2020/07/06,06:00:00,0.0168,3.6,7.1000000000000005,90.1,67.51,213.0,1.0
2020/07/06,07:00:00,0.0205,4.7,8.7,75.0,71.58,0.0,1.0
2020/07/06,08:00:00,0.0309,3.2,7.9,60.6,76.34,233.0,1.0
2020/07/06,09:00:00,0.0433,1.7,6.0,49.7,80.17,226.0,2.0
2020/07/06,10:00:00,0.0475,1.2,4.7,48.2,81.76,237.0,5.0
2020/07/06,11:00:00,0.0511,0.7,2.7,44.3,81.9,235.0,6.0
2020/07/06,12:00:00,0.0478,0.6,2.1,47.5,81.8,233.0,6.0
2020/07/06,13:00:00,0.0452,0.7,2.2,45.4,81.8,244.0,6.0
2020/07/06,14:00:00,0.0473,0.6,2.0,38.3,82.9,244.0,5.0
2020/07/06,15:00:00,0.0428,0.7,2.2,36.6,83.22,230.0,6.0
2020/07/06,16:00:00,0.0374,0.8,2.7,42.0,82.06,210.0,5.0
2020/07/06,17:00:00,0.041,0.5,2.6,46.3,80.15,215.0,5.0
2020/07/06,18:00:00,0.0466,0.3,3.6,52.9,76.84,204.0,5.0
2020/07/06,19:00:00,0.0432,0.2,3.4,66.6,72.89,203.0,4.0
2020/07/06,20:00:00,0.0353,0.2,3.8,79.0,70.58,182.0,3.0
2020/07/06,21:00:00,0.0286,0.3,3.4,85.8,69.24,177.0,3.0
2020/07/06,22:00:00,0.0273,0.3,2.6,86.6,68.19,187.0,3.0
2020/07/06,23:00:00,0.0279,0.2,1.7,87.4,67.6,185.0,2.0
2020/07/07,00:00:00,0.0268,0.2,1.5,89.6,67.17,232.0,2.0
2020/07/07,01:00:00,0.0277,0.1,1.3,91.4,66.69,234.0,2.0
2020/07/07,02:00:00,0.0318,0.2,1.3,92.5,66.48,269.0,1.0
2020/07/07,03:00:00,0.029,0.2,1.1,90.8,66.22,214.0,3.0
2020/07/07,04:00:00,0.0262,0.2,1.4,90.2,65.38,232.0,2.0
2020/07/07,05:00:00,0.0225,0.6,3.3,88.3,65.85,0.0,0.0
2020/07/07,06:00:00,0.0171,2.9,7.6,83.8,67.47,0.0,0.0
2020/07/07,07:00:00,0.0199,3.6,5.8999999999999995,78.2,69.55,211.0,2.0
2020/07/07,08:00:00,0.0245,3.3,5.5,70.4,72.31,210.0,2.0
2020/07/07,09:00:00,0.0383,1.9,5.2,61.0,75.71,227.0,3.0
2020/07/07,10:00:00,0.0477,1.0,4.2,56.3,78.84,257.0,4.0
2020/07/07,11:00:00,0.046,0.8,2.9,57.8,78.78,241.0,5.0
2020/07/07,12:00:00,0.0431,0.6,1.8,55.7,79.14,232.0,6.0
2020/07/07,13:00:00,0.0412,0.6,1.5,60.2,77.75,233.0,6.0
2020/07/07,14:00:00,0.0461,0.6,1.7,57.4,78.28,227.0,6.0
2020/07/07,15:00:00,0.0419,0.6,1.6,56.2,78.34,226.0,5.0
2020/07/07,16:00:00,0.0391,0.6,1.8,52.2,78.41,223.0,5.0
2020/07/07,17:00:00,0.0377,0.5,2.4,56.2,77.16,226.0,5.0
2020/07/07,18:00:00,0.0442,0.3,3.7,65.0,74.99,209.0,4.0
2020/07/07,19:00:00,0.0408,0.2,3.4,72.2,72.46,187.0,4.0
2020/07/07,20:00:00,0.0315,0.3,4.8999999999999995,78.2,70.81,181.0,3.0
2020/07/07,21:00:00,0.0252,0.4,7.6,79.7,69.8,179.0,3.0
2020/07/07,22:00:00,0.0237,0.4,7.2,82.3,68.7,184.0,3.0
2020/07/07,23:00:00,0.0242,0.3,4.6,83.6,67.53,181.0,3.0
2020/07/08,00:00:00,0.026,0.2,1.9,83.5,66.52,176.0,2.0
2020/07/08,01:00:00,0.0252,0.2,1.8,85.0,65.94,172.0,2.0
2020/07/08,02:00:00,0.028,0.2,1.2,89.2,65.74,188.0,2.0
2020/07/08,03:00:00,0.0295,0.2,1.7,87.4,66.17,176.0,2.0
2020/07/08,04:00:00,0.0285,0.3,2.5,85.4,66.32,140.0,2.0
2020/07/08,05:00:00,0.03,0.3,2.9,83.8,66.38,164.0,2.0
2020/07/08,06:00:00,0.0307,0.8,3.5,82.3,66.42,166.0,3.0
2020/07/08,07:00:00,0.0306,1.0,3.6,80.1,67.22,173.0,2.0
2020/07/08,08:00:00,0.0337,1.3,2.9,73.3,70.1,213.0,3.0
2020/07/08,09:00:00,0.0405,1.0,2.7,66.0,72.9,211.0,3.0
2020/07/08,10:00:00,0.0458,0.7,2.2,60.2,75.44,232.0,3.0
2020/07/08,11:00:00,0.0447,0.7,2.0,57.1,77.48,237.0,5.0
2020/07/08,12:00:00,0.042,0.7,2.1,57.3,77.64,246.0,5.0
2020/07/08,13:00:00,0.0415,0.6,1.7,57.9,77.42,233.0,6.0
2020/07/08,14:00:00,0.041,0.6,1.3,57.4,76.94,233.0,6.0
2020/07/08,15:00:00,0.0394,0.6,1.3,58.7,75.86,232.0,7.0
2020/07/08,16:00:00,0.0384,0.6,1.6,61.4,74.42,235.0,6.0
2020/07/08,17:00:00,0.0354,0.6,2.5,65.1,72.99,237.0,5.0
2020/07/08,18:00:00,0.0322,0.4,2.7,70.9,70.49,227.0,5.0
2020/07/08,19:00:00,0.0298,0.2,2.6,76.6,68.6,213.0,4.0
2020/07/08,20:00:00,0.0292,0.1,2.2,80.5,67.33,190.0,3.0
2020/07/08,21:00:00,0.0281,0.1,1.8,83.6,66.49,193.0,3.0
2020/07/08,22:00:00,0.0276,0.2,1.8,85.4,65.98,187.0,3.0
2020/07/08,23:00:00,0.0281,0.1,1.0,86.7,65.48,197.0,2.0
2020/07/09,00:00:00,0.0286,0.1,0.9,86.7,65.63,215.0,2.0
2020/07/09,01:00:00,0.0289,0.1,0.9,86.9,65.5,219.0,2.0
2020/07/09,02:00:00,0.0293,0.2,1.2,87.1,65.33,198.0,2.0
2020/07/09,03:00:00,0.0293,0.2,1.4,86.5,65.44,252.0,2.0
2020/07/09,04:00:00,0.0273,0.7,3.5,85.8,65.53,277.0,1.0
2020/07/09,05:00:00,0.0244,0.7,6.3,84.2,65.83,0.0,1.0
2020/07/09,06:00:00,0.024,1.9,7.0,80.8,67.09,0.0,1.0
2020/07/09,07:00:00,0.0289,2.0,4.8,76.1,68.93,215.0,2.0
2020/07/09,08:00:00,0.0356,1.5,4.0,69.4,71.08,239.0,2.0
2020/07/09,09:00:00,0.0449,1.0,3.4,62.1,73.7,227.0,3.0
2020/07/09,10:00:00,0.0509,0.7,2.9,56.9,76.3,249.0,3.0
2020/07/09,11:00:00,0.051,0.6,2.5,52.5,78.39,243.0,5.0
2020/07/09,12:00:00,0.0483,0.6,2.0,51.2,78.68,232.0,7.0
2020/07/09,13:00:00,0.0465,0.5,1.6,51.9,77.93,231.0,6.0
2020/07/09,14:00:00,0.0493,0.6,2.1,49.8,79.17,232.0,5.0
2020/07/09,15:00:00,0.0501,0.7,3.0,50.8,78.95,227.0,6.0
2020/07/09,16:00:00,0.0484,0.7,3.3,48.5,79.65,226.0,5.0
2020/07/09,17:00:00,0.0453,0.6,3.7,49.4,78.82,213.0,5.0
2020/07/09,18:00:00,0.0371,0.3,4.1000000000000005,61.0,74.33,211.0,5.0
2020/07/09,19:00:00,0.0373,0.1,2.3,70.7,71.03,196.0,4.0
2020/07/09,20:00:00,0.0365,0.1,3.0,78.9,69.21,195.0,4.0
2020/07/09,21:00:00,0.0341,0.2,3.3,82.6,68.11,194.0,3.0
2020/07/09,22:00:00,0.0322,0.2,2.9,85.9,67.18,188.0,3.0
2020/07/09,23:00:00,0.0328,0.1,2.1,88.0,66.72,216.0,2.0
2020/07/10,00:00:00,0.0314,0.1,1.9,89.0,66.59,244.0,2.0
2020/07/10,01:00:00,0.0313,0.1,1.8,89.0,66.34,262.0,2.0
2020/07/10,02:00:00,0.0309,0.2,2.2,88.3,66.32,243.0,1.0
2020/07/10,03:00:00,0.0302,0.2,2.2,87.8,66.35,255.0,2.0
2020/07/10,04:00:00,0.0277,0.3,3.4,87.3,66.62,0.0,1.0
2020/07/10,05:00:00,0.0261,0.6,4.7,85.8,67.26,237.0,1.0
2020/07/10,06:00:00,0.0271,1.3,4.8,82.9,68.45,215.0,1.0
2020/07/10,07:00:00,0.0302,1.8,5.0,76.9,70.82,242.0,1.0
2020/07/10,08:00:00,0.0367,1.8,5.0,69.1,73.89,0.0,1.0
2020/07/10,09:00:00,0.0468,1.4,5.2,60.6,77.29,257.0,2.0
2020/07/10,10:00:00,0.0569,0.9,4.5,52.5,80.22,243.0,4.0
2020/07/10,11:00:00,0.06,0.7,3.8,48.3,81.79,243.0,4.0
2020/07/10,12:00:00,0.0626,1.0,4.8,40.5,83.85,244.0,5.0
2020/07/10,13:00:00,0.0637,0.7,3.7,38.1,84.63,244.0,5.0
2020/07/10,14:00:00,0.0677,0.9,5.5,39.2,85.23,239.0,6.0
2020/07/10,15:00:00,0.0646,0.9,5.8,43.6,84.23,226.0,6.0
2020/07/10,16:00:00,0.0608,0.8,5.3,44.7,82.94,222.0,6.0
2020/07/10,17:00:00,0.0561,0.6,5.3,44.7,82.5,225.0,5.0
2020/07/10,18:00:00,0.0452,0.4,6.8999999999999995,49.7,80.78,215.0,4.0
2020/07/10,19:00:00,0.0296,0.4,11.799999999999999,58.7,78.45,230.0,3.0
2020/07/10,20:00:00,0.0182,0.6,14.6,68.0,75.22,200.0,3.0
2020/07/10,21:00:00,0.017,0.6,10.7,74.5,73.07,188.0,2.0
2020/07/10,22:00:00,0.0248,0.6,9.6,70.3,72.91,228.0,2.0
2020/07/10,23:00:00,0.03,0.5,9.299999999999999,67.1,72.14,237.0,2.0
2020/07/11,00:00:00,0.0264,0.6,8.6,71.0,71.11,248.0,1.0
2020/07/11,01:00:00,0.0204,0.7,8.8,78.7,70.03,206.0,2.0
2020/07/11,02:00:00,0.0206,0.7,7.8,80.0,69.25,253.0,1.0
2020/07/11,03:00:00,0.0178,0.8,9.700000000000001,80.4,68.78,280.0,2.0
2020/07/11,04:00:00,0.0107,1.3,15.6,81.9,68.27,274.0,1.0
2020/07/11,05:00:00,0.0109,2.7,14.200000000000001,81.9,68.61,237.0,1.0
2020/07/11,06:00:00,0.0143,8.200000000000001,15.2,74.6,72.0,0.0,0.0
2020/07/11,07:00:00,0.0197,8.1,15.9,67.1,75.49,275.0,1.0
2020/07/11,08:00:00,0.0308,7.0,17.9,57.7,79.13,270.0,3.0
2020/07/11,09:00:00,0.0554,2.3,10.200000000000001,48.4,83.15,236.0,3.0
2020/07/11,10:00:00,0.0673,1.6,9.299999999999999,45.0,86.37,250.0,4.0
2020/07/11,11:00:00,0.0703,1.3,8.4,43.6,87.27,238.0,4.0
2020/07/11,12:00:00,0.0875,0.8,7.4,35.6,91.85,266.0,3.0
2020/07/11,13:00:00,0.0918,0.7,7.0,34.1,92.7,233.0,7.0
